,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
2856735,2020-07-27 06:18:31+00:00,ECOMMERCE,3.0,MANUAL,124.9,5775.87,SC,45.0,US,0.0,0.0,0.0,False,2020-07-27,0
3064850,2020-07-27 17:29:50+00:00,ECOMMERCE,3.0,MANUAL,121.98,4788.27,WA,53.0,US,0.0,0.0,0.0,False,2020-07-27,0
1003888,2020-07-27 03:22:40+00:00,ECOMMERCE,2.0,MANUAL,350.0,350.0,CA,6,US,0.0,0.0,0.0,False,2020-07-27,0
2714331,2020-07-27 02:40:58+00:00,ECOMMERCE,15.0,MANUAL,33.07,255.84,OH,39.0,US,0.0,0.0,0.0,False,2020-07-27,0
2916332,2020-07-27 02:12:03+00:00,ECOMMERCE,4.0,MANUAL,32.82,7193.23,TX,48.0,US,0.0,0.0,0.0,False,2020-07-27,0
2434724,2020-07-27 03:01:31+00:00,ECOMMERCE,16.0,MANUAL,10.97,9803.95,NC,37.0,US,0.0,0.0,0.0,False,2020-07-27,0
193,2020-07-27 21:40:32+00:00,OTHER,32.0,MANUAL,366.48,107.58,PA,42.0,US,0.0,1.0,1.0,False,2020-07-27,1
1003653,2020-07-27 16:27:08+00:00,ECOMMERCE,21.0,UNKNOWN,154.5,3128.08,CA,6,US,0.0,0.0,0.0,False,2020-07-27,0
345344,2020-07-27 18:18:27+00:00,ECOMMERCE,3.0,MANUAL,19.22,2632.28,AR,5,US,0.0,0.0,0.0,False,2020-07-27,0
3064817,2020-07-27 21:31:24+00:00,ECOMMERCE,3.0,MANUAL,8.99,0.0,WA,53.0,US,0.0,0.0,0.0,False,2020-07-27,0
2889988,2020-07-27 15:14:16+00:00,OTHER,4.0,MANUAL,46.11,1822.56,TN,47.0,US,0.0,0.0,0.0,False,2020-07-27,0
2434565,2020-07-27 18:20:27+00:00,ECOMMERCE,11.0,MANUAL,11.73,1169.1,NC,37.0,US,0.0,0.0,0.0,False,2020-07-27,0
1462543,2020-07-27 01:10:31+00:00,ECOMMERCE,9.0,MANUAL,33.83,31336.93,FL,12,US,0.0,0.0,0.0,False,2020-07-27,0
2312557,2020-07-27 05:10:03+00:00,ECOMMERCE,4.0,UNKNOWN,42.26,15113.97,MA,25.0,US,0.0,0.0,0.0,False,2020-07-27,0
3064893,2020-07-27 14:43:43+00:00,ECOMMERCE,1.0,MANUAL,18.49,593.72,WA,53.0,US,0.0,0.0,0.0,False,2020-07-27,0
1003732,2020-07-27 12:52:38+00:00,ECOMMERCE,8.0,MANUAL,5.0,58.48,CA,6,US,0.0,0.0,0.0,False,2020-07-27,0
2629702,2020-07-27 20:22:38+00:00,ECOMMERCE,6.0,UNKNOWN,63.25,24.21,NY,36,US,0.0,0.0,0.0,False,2020-07-27,0
1462491,2020-07-27 05:41:21+00:00,ECOMMERCE,3.0,MANUAL,8.62,35949.59,FL,12,US,0.0,0.0,0.0,False,2020-07-27,0
2629703,2020-07-27 19:03:49+00:00,OTHER,5.0,CHIP,37.79,82.77,NY,36,US,1.0,1.0,1.0,False,2020-07-27,0
2798799,2020-07-27 22:05:46+00:00,ECOMMERCE,10.0,UNKNOWN,33.15,41397.1,PA,42.0,US,0.0,0.0,0.0,False,2020-07-27,0
345469,2020-07-27 14:38:32+00:00,ECOMMERCE,7.0,MANUAL,16.91,2136.97,AR,5,US,0.0,0.0,0.0,False,2020-07-27,0
2380664,2020-07-28 16:58:17+00:00,OTHER,4.0,MANUAL,15.15,904.94,MN,27.0,US,0.0,0.0,0.0,False,2020-07-28,0
2495779,2020-07-28 15:45:10+00:00,OTHER,3.0,MANUAL,315.15,5169.25,NJ,34.0,US,0.0,0.0,0.0,False,2020-07-28,0
3064541,2020-07-28 23:46:04+00:00,ECOMMERCE,8.0,MANUAL,124.4,7116.36,WA,53.0,US,0.0,0.0,0.0,False,2020-07-28,0
2916182,2020-07-28 15:15:49+00:00,OTHER,9.0,CHIP,851.26,8867.98,TX,48.0,US,1.0,1.0,0.0,False,2020-07-28,0
3064703,2020-07-28 12:00:23+00:00,ECOMMERCE,4.0,MANUAL,4.99,1394.69,WA,53.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105648,2020-07-28 01:47:34+00:00,ECOMMERCE,4.0,MANUAL,10.06,37202.68,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
345134,2020-07-28 02:41:47+00:00,ECOMMERCE,4.0,UNKNOWN,9.91,550.28,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
23457,2020-07-28 14:17:12+00:00,ECOMMERCE,16.0,UNKNOWN,20.92,118.45,IN,18,US,0.0,0.0,0.0,False,2020-07-28,0
2105533,2020-07-28 03:10:23+00:00,ECOMMERCE,2.0,MANUAL,9.37,35797.07,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2105296,2020-07-28 07:38:11+00:00,ECOMMERCE,4.0,MANUAL,15.99,26640.97,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1461761,2020-07-28 20:41:20+00:00,ECOMMERCE,3.0,MANUAL,10.14,28189.39,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
2104783,2020-07-28 19:46:51+00:00,ECOMMERCE,2.0,MANUAL,18.49,28187.7,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003052,2020-07-28 22:15:47+00:00,ECOMMERCE,23.0,MANUAL,150.39,17526.35,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2105434,2020-07-28 04:51:26+00:00,ECOMMERCE,3.0,MANUAL,13.11,24148.95,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003049,2020-07-28 22:22:13+00:00,OTHER,33.0,CHIP,1178.05,177.45,CA,6,US,1.0,1.0,0.0,False,2020-07-28,0
2104888,2020-07-28 18:14:05+00:00,ECOMMERCE,2.0,MANUAL,17.29,41865.49,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
344466,2020-07-28 18:51:20+00:00,ECOMMERCE,9.0,UNKNOWN,9.91,3132.0,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2104858,2020-07-28 18:30:54+00:00,ECOMMERCE,5.0,MANUAL,25.24,32986.44,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003110,2020-07-28 19:45:15+00:00,ECOMMERCE,22.0,MANUAL,12.13,3114.89,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2856656,2020-07-28 13:00:35+00:00,ECOMMERCE,2.0,MANUAL,34.89,14618.02,SC,45.0,US,0.0,0.0,0.0,False,2020-07-28,0
2596628,2020-07-28 18:05:47+00:00,ECOMMERCE,3.0,MANUAL,44.95,12428.04,NV,32.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105048,2020-07-28 16:12:45+00:00,ECOMMERCE,3.0,MANUAL,31.6,28952.86,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
344803,2020-07-28 09:26:39+00:00,ECOMMERCE,22.0,UNKNOWN,26.03,7630.52,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2856622,2020-07-28 13:40:04+00:00,ECOMMERCE,2.0,MANUAL,91.9,13118.43,SC,45.0,US,0.0,0.0,0.0,False,2020-07-28,0
1919246,2020-07-28 18:24:31+00:00,ECOMMERCE,10.0,MANUAL,22.76,3639.93,GA,13,US,0.0,0.0,1.0,False,2020-07-28,0
1003022,2020-07-28 23:23:34+00:00,ECOMMERCE,9.0,MANUAL,34.14,5830.27,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2104879,2020-07-28 18:18:36+00:00,ECOMMERCE,4.0,MANUAL,37.98,23502.04,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2434472,2020-07-28 10:53:05+00:00,ECOMMERCE,24.0,MANUAL,43.68,1580.18,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
1003234,2020-07-28 16:21:32+00:00,ECOMMERCE,3.0,UNKNOWN,48.49,782.61,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
213134,2020-07-28 14:30:56+00:00,ECOMMERCE,28.0,MANUAL,554.5,1094.16,,36,NG,0.0,0.0,0.0,False,2020-07-28,0
1462062,2020-07-28 00:54:57+00:00,ECOMMERCE,7.0,MANUAL,17.61,31762.84,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
345129,2020-07-28 02:59:45+00:00,ECOMMERCE,9.0,MANUAL,9.91,8285.48,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2856580,2020-07-28 18:14:50+00:00,ECOMMERCE,7.0,MANUAL,90.9,7787.9,SC,45.0,US,0.0,0.0,0.0,False,2020-07-28,0
2434487,2020-07-28 06:28:08+00:00,ECOMMERCE,5.0,MANUAL,12.69,7295.28,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105568,2020-07-28 02:49:24+00:00,ECOMMERCE,3.0,MANUAL,14.93,30137.25,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2495824,2020-07-28 00:29:56+00:00,OTHER,15.0,CHIP,18.56,0.0,NJ,34.0,US,1.0,1.0,0.0,False,2020-07-28,0
2105367,2020-07-28 05:59:40+00:00,ECOMMERCE,6.0,MANUAL,127.56,34132.98,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2714242,2020-07-28 03:48:18+00:00,ECOMMERCE,4.0,MANUAL,11.99,2500.67,OH,39.0,US,0.0,0.0,0.0,False,2020-07-28,0
23497,2020-07-28 04:17:23+00:00,ECOMMERCE,3.0,MANUAL,7.02,21.69,WY,56,US,0.0,0.0,0.0,False,2020-07-28,0
1919198,2020-07-28 20:57:07+00:00,ECOMMERCE,11.0,MANUAL,22.97,3754.36,GA,13,US,0.0,0.0,1.0,False,2020-07-28,0
1003338,2020-07-28 12:02:46+00:00,OTHER,3.0,UNKNOWN,7.66,4189.21,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
345095,2020-07-28 03:42:19+00:00,ECOMMERCE,21.0,UNKNOWN,33.36,6529.06,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
3023878,2020-07-28 22:24:01+00:00,OTHER,14.0,CHIP,10.9,354.33,VA,51.0,US,1.0,1.0,0.0,False,2020-07-28,0
2104770,2020-07-28 19:57:00+00:00,ECOMMERCE,4.0,MANUAL,39.39,18939.41,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1461710,2020-07-28 23:00:27+00:00,ECOMMERCE,8.0,MANUAL,13.08,39266.43,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
3303607,2020-07-28 12:57:24+00:00,ECOMMERCE,8.0,MANUAL,52.05,381.24,WI,55.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105462,2020-07-28 04:20:17+00:00,ECOMMERCE,3.0,MANUAL,21.22,22369.02,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2104841,2020-07-28 18:49:01+00:00,ECOMMERCE,2.0,MANUAL,24.42,24229.36,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2312472,2020-07-28 08:08:32+00:00,ECOMMERCE,5.0,UNKNOWN,17.96,3647.68,MA,25.0,US,0.0,0.0,0.0,False,2020-07-28,0
345092,2020-07-28 03:45:50+00:00,ECOMMERCE,20.0,UNKNOWN,20.33,8661.86,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2495751,2020-07-28 16:43:09+00:00,ECOMMERCE,13.0,UNKNOWN,7.41,168.3,NJ,34.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105593,2020-07-28 02:30:28+00:00,ECOMMERCE,4.0,MANUAL,17.94,43550.51,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003017,2020-07-28 23:48:23+00:00,ECOMMERCE,22.0,MANUAL,1368.17,5682.67,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
344859,2020-07-28 07:15:52+00:00,ECOMMERCE,16.0,UNKNOWN,9.91,6448.6,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2714228,2020-07-28 04:25:58+00:00,ECOMMERCE,4.0,MANUAL,12.41,6022.12,OH,39.0,US,0.0,0.0,0.0,False,2020-07-28,0
344665,2020-07-28 13:46:49+00:00,ECOMMERCE,16.0,MANUAL,16.97,12533.9,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
23444,2020-07-28 15:28:33+00:00,OTHER,12.0,CHIP,1.07,214.0,KS,20,US,1.0,1.0,1.0,False,2020-07-28,0
1003023,2020-07-28 23:21:39+00:00,ECOMMERCE,13.0,MANUAL,34.14,5864.41,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
23372,2020-07-28 21:02:02+00:00,OTHER,4.0,CHIP,17.21,0.0,MO,29,US,1.0,1.0,1.0,False,2020-07-28,0
2105006,2020-07-28 16:46:30+00:00,ECOMMERCE,2.0,MANUAL,15.97,45752.13,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2856674,2020-07-28 09:04:20+00:00,ECOMMERCE,17.0,MANUAL,19.95,2173.27,SC,45.0,US,0.0,0.0,0.0,False,2020-07-28,0
2629665,2020-07-28 10:09:52+00:00,OTHER,3.0,MANUAL,806.44,3723.97,NY,36,US,0.0,0.0,0.0,False,2020-07-28,0
2434477,2020-07-28 09:47:37+00:00,ECOMMERCE,4.0,MANUAL,12.78,9133.12,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
1919190,2020-07-28 22:07:35+00:00,OTHER,23.0,CHIP,149.24,19.61,GA,13,US,1.0,1.0,0.0,False,2020-07-28,0
344387,2020-07-28 21:34:04+00:00,ECOMMERCE,12.0,UNKNOWN,9.91,7165.36,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
344908,2020-07-28 06:34:33+00:00,ECOMMERCE,11.0,UNKNOWN,10.08,1136.75,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2434471,2020-07-28 11:01:45+00:00,ECOMMERCE,4.0,MANUAL,16.66,3392.58,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105088,2020-07-28 15:45:43+00:00,ECOMMERCE,5.0,MANUAL,31.93,43069.78,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003232,2020-07-28 16:21:39+00:00,ECOMMERCE,2.0,UNKNOWN,3.18,831.1,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
1919208,2020-07-28 20:03:15+00:00,ECOMMERCE,4.0,MANUAL,22.48,31967.21,GA,13,US,0.0,0.0,1.0,False,2020-07-28,0
2434390,2020-07-28 15:30:07+00:00,ECOMMERCE,3.0,MANUAL,18.0,49.31,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
2380633,2020-07-28 20:44:40+00:00,ECOMMERCE,4.0,MANUAL,16.31,266.64,MN,27.0,US,0.0,0.0,0.0,False,2020-07-28,0
1919251,2020-07-28 18:18:10+00:00,ECOMMERCE,11.0,MANUAL,22.76,3617.17,GA,13,US,0.0,0.0,1.0,False,2020-07-28,0
344767,2020-07-28 10:30:24+00:00,ECOMMERCE,27.0,MANUAL,42.59,2989.68,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
1003180,2020-07-28 17:28:16+00:00,ECOMMERCE,12.0,UNKNOWN,24.28,1015.53,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2916196,2020-07-28 03:24:19+00:00,ECOMMERCE,7.0,MANUAL,47.0,8986.26,TX,48.0,US,0.0,0.0,0.0,False,2020-07-28,0
2798749,2020-07-28 20:56:20+00:00,OTHER,20.0,CHIP,501.59,0.0,PA,42.0,US,1.0,1.0,0.0,False,2020-07-28,0
2104849,2020-07-28 18:38:55+00:00,ECOMMERCE,5.0,MANUAL,100.08,28718.02,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2916220,2020-07-28 02:15:09+00:00,ECOMMERCE,2.0,MANUAL,21.23,9043.95,TX,48.0,US,0.0,0.0,0.0,False,2020-07-28,0
2916171,2020-07-28 16:41:45+00:00,OTHER,7.0,MANUAL,792.9,223.95,TX,48.0,US,0.0,0.0,0.0,False,2020-07-28,0
3303600,2020-07-28 19:55:05+00:00,OTHER,17.0,MANUAL,4.08,3034.2,WI,55.0,US,0.0,1.0,0.0,False,2020-07-28,0
3064770,2020-07-28 04:07:15+00:00,ECOMMERCE,2.0,MANUAL,14.49,0.0,WA,53.0,US,0.0,0.0,0.0,False,2020-07-28,0
1003288,2020-07-28 14:53:27+00:00,ECOMMERCE,21.0,MANUAL,141.73,3848.74,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2105621,2020-07-28 02:13:18+00:00,ECOMMERCE,3.0,MANUAL,13.26,33588.16,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2105602,2020-07-28 02:23:40+00:00,ECOMMERCE,2.0,MANUAL,16.96,24200.97,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1462052,2020-07-28 01:05:16+00:00,ECOMMERCE,8.0,MANUAL,37.03,43815.02,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
2312434,2020-07-28 15:49:08+00:00,ECOMMERCE,5.0,UNKNOWN,59.53,157.39,MA,25.0,US,0.0,0.0,0.0,False,2020-07-28,0
2380661,2020-07-28 17:00:12+00:00,OTHER,3.0,MANUAL,12.7,797.11,MN,27.0,US,0.0,0.0,0.0,False,2020-07-28,0
344886,2020-07-28 06:45:53+00:00,ECOMMERCE,4.0,UNKNOWN,25.95,745.12,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2105554,2020-07-28 02:59:23+00:00,ECOMMERCE,2.0,MANUAL,15.99,30358.19,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2105639,2020-07-28 01:55:36+00:00,ECOMMERCE,3.0,MANUAL,17.54,31068.14,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
3064782,2020-07-28 01:35:52+00:00,ECOMMERCE,1.0,MANUAL,62.1,165.28,WA,53.0,US,0.0,0.0,0.0,False,2020-07-28,0
23486,2020-07-28 06:35:04+00:00,ECOMMERCE,29.0,MANUAL,56.4,7956.84,OR,41,US,0.0,0.0,0.0,False,2020-07-28,0
2105557,2020-07-28 02:57:19+00:00,ECOMMERCE,2.0,MANUAL,10.06,35713.32,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2105695,2020-07-28 01:07:08+00:00,ECOMMERCE,3.0,MANUAL,23.6,39754.55,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
3303597,2020-07-28 21:30:47+00:00,ECOMMERCE,12.0,UNKNOWN,224.51,0.0,WI,55.0,US,0.0,0.0,0.0,False,2020-07-28,0
1003294,2020-07-28 14:45:15+00:00,ECOMMERCE,13.0,MANUAL,132.46,4202.32,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2105214,2020-07-28 14:13:22+00:00,ECOMMERCE,4.0,MANUAL,67.97,20677.16,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003365,2020-07-28 10:38:35+00:00,ECOMMERCE,3.0,UNKNOWN,21.49,1799.92,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
3064669,2020-07-28 13:33:20+00:00,ECOMMERCE,17.0,MANUAL,433.95,12539.41,WA,53.0,US,0.0,0.0,0.0,False,2020-07-28,0
2380703,2020-07-28 15:04:28+00:00,OTHER,1.0,MANUAL,6.67,1505.45,MN,27.0,US,0.0,0.0,0.0,False,2020-07-28,0
1919189,2020-07-28 23:06:07+00:00,ECOMMERCE,5.0,MANUAL,22.48,31922.25,GA,13,US,0.0,0.0,1.0,False,2020-07-28,0
1003274,2020-07-28 15:02:42+00:00,ECOMMERCE,16.0,MANUAL,70.2,3426.14,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
1462055,2020-07-28 01:02:36+00:00,ECOMMERCE,7.0,MANUAL,15.29,26792.17,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
2105740,2020-07-28 00:25:10+00:00,ECOMMERCE,3.0,MANUAL,16.51,26627.01,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2495703,2020-07-28 22:42:29+00:00,OTHER,2.0,MANUAL,15.44,4086.51,NJ,34.0,US,0.0,0.0,0.0,False,2020-07-28,0
1003287,2020-07-28 14:54:43+00:00,ECOMMERCE,20.0,MANUAL,66.23,3782.51,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
345167,2020-07-28 00:58:50+00:00,ECOMMERCE,22.0,UNKNOWN,99.0,9288.02,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
1919230,2020-07-28 19:38:05+00:00,ECOMMERCE,8.0,MANUAL,43.9,32099.99,GA,13,US,0.0,0.0,1.0,False,2020-07-28,0
344719,2020-07-28 11:54:40+00:00,ECOMMERCE,11.0,UNKNOWN,9.91,7155.45,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
213130,2020-07-28 16:46:23+00:00,OTHER,14.0,MAGSTRIPE,266.02,392.07,,,IL,1.0,1.0,0.0,False,2020-07-28,0
2916219,2020-07-28 02:16:41+00:00,ECOMMERCE,3.0,MANUAL,126.33,8714.17,TX,48.0,US,0.0,0.0,0.0,False,2020-07-28,0
2312465,2020-07-28 14:35:30+00:00,ECOMMERCE,6.0,MANUAL,79.17,1013.48,MA,25.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105093,2020-07-28 15:44:03+00:00,ECOMMERCE,7.0,MANUAL,37.97,31564.59,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1461959,2020-07-28 14:07:59+00:00,ECOMMERCE,17.0,MANUAL,43.98,6828.08,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
344377,2020-07-28 21:45:43+00:00,ECOMMERCE,15.0,MANUAL,9.91,5958.88,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2312476,2020-07-28 05:56:27+00:00,ECOMMERCE,4.0,UNKNOWN,46.41,16083.52,MA,25.0,US,0.0,0.0,0.0,False,2020-07-28,0
2434366,2020-07-28 17:07:45+00:00,ECOMMERCE,13.0,MANUAL,11.62,1501.61,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
345085,2020-07-28 03:52:55+00:00,ECOMMERCE,27.0,MANUAL,53.64,8427.62,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
23399,2020-07-28 19:28:00+00:00,OTHER,2.0,CHIP,31.8,36.02,KY,21,US,1.0,1.0,1.0,False,2020-07-28,0
2105532,2020-07-28 03:11:27+00:00,ECOMMERCE,3.0,MANUAL,10.98,34523.0,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2104837,2020-07-28 18:52:33+00:00,ECOMMERCE,21.0,UNKNOWN,1083.5,7382.17,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2434361,2020-07-28 17:26:12+00:00,ECOMMERCE,2.0,MANUAL,19.51,136.29,NC,37.0,US,0.0,0.0,0.0,False,2020-07-28,0
1003114,2020-07-28 19:38:23+00:00,ECOMMERCE,8.0,MANUAL,10.0,860.07,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
1003090,2020-07-28 20:37:58+00:00,ECOMMERCE,32.0,UNKNOWN,49.99,418.13,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
1003482,2020-07-28 01:33:24+00:00,OTHER,12.0,MANUAL,200.0,100.0,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
344462,2020-07-28 18:53:52+00:00,ECOMMERCE,3.0,MANUAL,20.93,5598.62,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2916155,2020-07-28 17:56:09+00:00,OTHER,29.0,CHIP,207.81,2078.26,TX,48.0,US,1.0,1.0,1.0,False,2020-07-28,0
344950,2020-07-28 06:09:11+00:00,ECOMMERCE,9.0,UNKNOWN,10.08,1075.86,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
344574,2020-07-28 16:28:32+00:00,ECOMMERCE,5.0,MANUAL,23.38,5429.54,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
1461874,2020-07-28 17:08:37+00:00,OTHER,20.0,MAGSTRIPE,2.91,5043.54,FL,12,US,1.0,1.0,1.0,False,2020-07-28,0
1003366,2020-07-28 10:34:09+00:00,ECOMMERCE,3.0,UNKNOWN,26.0,1773.92,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2105637,2020-07-28 01:56:02+00:00,ECOMMERCE,5.0,MANUAL,29.73,25251.71,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2105489,2020-07-28 03:49:47+00:00,ECOMMERCE,3.0,MANUAL,22.71,38930.37,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2856639,2020-07-28 13:17:59+00:00,ECOMMERCE,2.0,MANUAL,104.9,13904.73,SC,45.0,US,0.0,0.0,0.0,False,2020-07-28,0
345156,2020-07-28 01:55:39+00:00,ECOMMERCE,19.0,UNKNOWN,31.27,12526.02,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2105488,2020-07-28 03:50:54+00:00,ECOMMERCE,6.0,MANUAL,70.24,28620.68,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
345022,2020-07-28 04:51:19+00:00,ECOMMERCE,4.0,UNKNOWN,9.91,1278.86,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2856594,2020-07-28 14:20:17+00:00,ECOMMERCE,3.0,MANUAL,107.9,4489.4,SC,45.0,US,0.0,0.0,0.0,False,2020-07-28,0
1003265,2020-07-28 15:11:59+00:00,ECOMMERCE,25.0,MANUAL,10.0,10.0,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
2434330,2020-07-28 20:27:02+00:00,OTHER,29.0,CHIP,20.0,986.97,NC,37.0,US,1.0,1.0,0.0,False,2020-07-28,0
2105031,2020-07-28 16:23:31+00:00,ECOMMERCE,4.0,MANUAL,13.11,23456.15,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
2312446,2020-07-28 15:20:18+00:00,ECOMMERCE,4.0,UNKNOWN,43.91,13578.15,MA,25.0,US,0.0,0.0,0.0,False,2020-07-28,0
2105221,2020-07-28 14:08:09+00:00,ECOMMERCE,4.0,MANUAL,13.52,31453.85,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
1003407,2020-07-28 06:54:29+00:00,ECOMMERCE,15.0,MANUAL,61.64,7433.31,CA,6,US,0.0,0.0,0.0,False,2020-07-28,0
1461774,2020-07-28 20:27:20+00:00,ECOMMERCE,5.0,MANUAL,16.44,39021.97,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
344682,2020-07-28 12:54:18+00:00,ECOMMERCE,14.0,MANUAL,9.91,5224.06,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
344391,2020-07-28 21:30:13+00:00,ECOMMERCE,4.0,UNKNOWN,16.42,5779.48,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
1461850,2020-07-28 17:44:02+00:00,ECOMMERCE,9.0,MANUAL,16.25,31109.83,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
344642,2020-07-28 14:43:35+00:00,ECOMMERCE,2.0,UNKNOWN,21.3,4015.13,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
2629663,2020-07-28 10:34:21+00:00,ECOMMERCE,13.0,MANUAL,8.71,253.49,NY,36,US,0.0,0.0,0.0,False,2020-07-28,0
344628,2020-07-28 15:33:21+00:00,ECOMMERCE,9.0,MANUAL,46.14,29245.66,AR,5,US,0.0,0.0,0.0,False,2020-07-28,0
1461848,2020-07-28 17:46:28+00:00,ECOMMERCE,7.0,MANUAL,15.34,27784.46,FL,12,US,0.0,0.0,0.0,False,2020-07-28,0
2105043,2020-07-28 16:16:48+00:00,ECOMMERCE,3.0,MANUAL,24.64,43200.54,IL,17,US,0.0,0.0,0.0,False,2020-07-28,0
