,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud,hour,month,dayofweek,year
8755,0,27.0,4,3090.51,37061.03,21,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8756,0,25.0,4,2567.99,17982.96,35,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8757,0,30.0,4,1453.8,26787.26,17,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8758,0,17.0,4,3333.17,40151.54,7,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8759,0,20.0,4,1454.59,22823.18,47,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8760,0,30.0,4,1394.24,25393.02,17,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8761,0,25.0,4,2708.08,6619.74,41,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8762,0,27.0,4,2871.19,12537.78,26,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8763,0,29.0,4,2957.99,28241.06,7,24,0,0,0,0,2020-10-17,1,20,10,5,2020
8764,0,13.0,4,2933.99,31199.05,7,24,0,0,0,0,2020-10-17,1,20,10,5,2020
8765,0,28.0,4,2573.99,15408.97,47,24,0,0,0,0,2020-10-17,1,20,10,5,2020
8766,0,27.0,4,3124.69,46418.7,47,24,0,0,0,0,2020-10-17,1,20,10,5,2020
8767,0,28.0,4,1274.18,1382.68,47,24,0,0,0,0,2020-10-17,1,20,10,5,2020
8768,0,7.0,0,137.77,36176.99,4,24,0,0,0,0,2020-10-17,0,6,10,5,2020
8769,0,30.0,4,214.49,9327.82,47,24,0,0,0,0,2020-10-17,1,19,10,5,2020
8770,0,23.0,4,9.03,17995.72,33,24,0,0,1,0,2020-10-17,0,5,10,5,2020
8771,0,21.0,4,2995.47,9542.31,50,24,0,0,0,0,2020-10-17,1,18,10,5,2020
8772,0,5.0,4,10.71,10114.05,12,24,0,0,0,0,2020-10-17,0,7,10,5,2020
8773,0,15.0,4,24.99,3325.71,52,24,0,0,0,0,2020-10-17,0,16,10,5,2020
8774,0,5.0,4,28.96,45594.75,17,24,0,0,0,0,2020-10-17,0,13,10,5,2020
8775,0,2.0,4,28.22,1627.21,17,24,0,0,0,0,2020-10-17,0,22,10,5,2020
8776,0,3.0,4,14.2,39206.46,17,24,0,0,0,0,2020-10-17,0,13,10,5,2020
8777,0,10.0,0,16.81,1086.87,7,24,0,0,0,0,2020-10-17,0,16,10,5,2020
8778,0,27.0,4,40.09,8367.48,29,24,0,0,0,0,2020-10-17,0,17,10,5,2020
8779,0,2.0,0,41.18,39359.42,13,24,0,0,0,0,2020-10-17,0,18,10,5,2020
8780,0,2.0,0,47.41,29771.24,13,24,0,0,0,0,2020-10-17,0,18,10,5,2020
8781,0,3.0,4,18.35,2660.04,12,24,0,0,0,0,2020-10-17,0,5,10,5,2020
8782,0,2.0,4,13.68,3882.99,4,24,0,0,0,0,2020-10-17,0,12,10,5,2020
8783,0,8.0,4,2.49,1606.29,52,24,0,0,0,0,2020-10-17,0,22,10,5,2020
8784,0,18.0,4,10.98,21526.07,4,24,0,0,0,0,2020-10-17,0,9,10,5,2020
8785,2,4.0,1,15.16,374.51,12,24,1,1,1,0,2020-10-17,0,19,10,5,2020
8786,0,24.0,0,127.64,3853.5,30,24,0,0,0,0,2020-10-17,0,19,10,5,2020
8787,0,10.0,4,44.01,4354.14,4,24,0,0,0,0,2020-10-17,0,17,10,5,2020
8788,0,27.0,4,46.43,8444.23,29,24,0,0,0,0,2020-10-17,0,12,10,5,2020
8789,0,6.0,4,38.99,39349.88,17,24,0,0,0,0,2020-10-17,0,1,10,5,2020
8790,0,20.0,4,16.3,22833.5,4,24,0,0,0,0,2020-10-17,0,7,10,5,2020
8791,2,4.0,1,174.33,295.35,36,24,1,1,1,0,2020-10-17,0,17,10,5,2020
8792,0,4.0,4,23.95,9969.87,41,24,0,0,0,0,2020-10-17,0,2,10,5,2020
8793,0,6.0,4,24.44,28394.8,12,24,0,0,0,0,2020-10-17,0,20,10,5,2020
8794,0,3.0,4,14.95,18720.21,12,24,0,0,0,0,2020-10-17,0,2,10,5,2020
8795,0,4.0,0,42.27,133.04,7,24,0,0,0,0,2020-10-17,0,22,10,5,2020
8796,0,8.0,4,16.96,3382.67,13,24,0,0,1,0,2020-10-17,0,0,10,5,2020
8797,0,3.0,4,11.85,3728.67,4,24,0,0,0,0,2020-10-17,0,12,10,5,2020
8798,0,3.0,4,26.77,36018.99,13,24,0,0,1,0,2020-10-17,0,3,10,5,2020
8799,1,11.0,4,25.0,0.0,7,24,0,0,0,0,2020-10-17,0,12,10,5,2020
8800,0,2.0,4,15.47,6908.68,12,24,0,0,0,0,2020-10-17,0,1,10,5,2020
8801,0,2.0,0,16.43,1747.68,4,24,0,0,0,0,2020-10-17,0,9,10,5,2020
8802,0,2.0,4,13.91,5028.9,12,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8803,0,2.0,4,22.24,36311.02,17,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8804,0,24.0,4,11.48,3037.35,7,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8805,0,16.0,0,220.64,4925.19,4,24,0,0,0,0,2020-10-19,0,18,10,0,2020
8806,0,13.0,4,42.5,164.66,53,24,0,0,0,0,2020-10-19,0,18,10,0,2020
8807,0,20.0,4,97.23,20608.1,29,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8808,1,1.0,4,94.05,267.48,38,24,0,0,0,0,2020-10-19,0,13,10,0,2020
8809,0,13.0,4,251.85,7748.15,12,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8810,0,3.0,4,4.47,226.82,52,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8811,0,5.0,0,38.21,3605.27,4,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8812,0,6.0,0,155.45,983.8,12,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8813,0,3.0,4,8.84,5942.43,12,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8814,0,30.0,4,197.0,5704.8,22,24,0,0,0,0,2020-10-19,0,2,10,0,2020
8815,0,5.0,4,21.3,21.04,29,24,0,0,0,0,2020-10-19,0,5,10,0,2020
8816,0,2.0,0,17.24,2310.21,4,24,0,0,0,0,2020-10-19,0,19,10,0,2020
8817,0,22.0,0,10.37,814.23,4,24,0,0,0,0,2020-10-19,0,10,10,0,2020
8818,0,4.0,4,134.9,1947.4,44,24,0,0,0,0,2020-10-19,0,6,10,0,2020
8819,0,9.0,4,21.99,25067.35,41,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8820,0,3.0,0,8.26,577.82,7,24,0,0,0,0,2020-10-19,0,0,10,0,2020
8821,0,3.0,4,8.97,25293.32,12,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8822,0,15.0,4,19.98,3019.22,52,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8823,0,16.0,4,21.28,2465.67,7,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8824,0,4.0,0,21.66,6686.15,4,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8825,0,1.0,0,12.23,3687.94,4,24,0,0,0,0,2020-10-19,0,8,10,0,2020
8826,0,9.0,4,15.08,7021.21,37,24,0,0,0,0,2020-10-19,0,5,10,0,2020
8827,2,2.0,1,16.29,109.02,47,24,1,1,0,0,2020-10-19,0,23,10,0,2020
8828,0,7.0,0,56.23,3.09,7,24,0,0,0,0,2020-10-19,0,21,10,0,2020
8829,0,5.0,4,62.49,43722.33,17,24,0,0,0,0,2020-10-19,0,23,10,0,2020
8830,2,28.0,1,193.0,386.0,35,24,1,1,1,0,2020-10-19,0,15,10,0,2020
8831,2,22.0,1,18.49,51.62,7,24,1,1,1,0,2020-10-19,0,3,10,0,2020
8832,0,3.0,4,28.38,5542.11,12,24,0,0,0,0,2020-10-19,0,6,10,0,2020
8833,2,3.0,1,41.77,312.69,12,24,1,1,1,0,2020-10-19,0,15,10,0,2020
8834,0,15.0,0,89.29,153.28,7,24,0,0,0,0,2020-10-19,0,3,10,0,2020
8835,0,1.0,0,24.91,1921.04,7,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8836,2,1.0,1,172.03,50.3,47,24,1,1,0,0,2020-10-19,0,20,10,0,2020
8837,0,2.0,0,12.73,1359.24,4,24,0,0,0,0,2020-10-19,0,18,10,0,2020
8838,2,4.0,1,4.1,58.97,33,24,1,1,1,0,2020-10-19,0,21,10,0,2020
8839,0,2.0,4,52.0,479.96,7,24,0,0,0,0,2020-10-19,0,15,10,0,2020
8840,0,21.0,4,17.05,1251.86,33,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8841,0,18.0,0,43.97,436.72,13,24,0,0,0,0,2020-10-19,0,15,10,0,2020
8842,0,10.0,0,41.18,5463.35,4,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8843,0,11.0,4,28.91,473.8,26,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8844,0,1.0,0,13.43,1697.58,4,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8845,0,23.0,4,1056.0,75.89,7,24,0,0,0,0,2020-10-19,0,22,10,0,2020
8846,0,25.0,4,25.0,511.13,7,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8847,0,2.0,4,16.99,34417.28,17,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8848,0,6.0,4,142.01,5288.05,52,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8849,0,10.0,0,324.34,2129.15,4,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8850,0,3.0,0,8.46,499.25,13,24,0,0,0,0,2020-10-19,0,21,10,0,2020
8851,0,12.0,4,3.49,2690.4,52,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8852,0,8.0,4,85.92,42876.11,17,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8853,0,2.0,4,8.56,23457.74,12,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8854,0,1.0,4,8.8,5788.53,12,24,0,0,0,0,2020-10-19,0,18,10,0,2020
8855,0,24.0,0,18.29,7359.15,41,24,0,0,0,0,2020-10-19,0,15,10,0,2020
8856,0,4.0,4,162.0,38280.99,17,24,0,0,0,0,2020-10-19,0,21,10,0,2020
8857,0,6.0,4,49.97,37309.71,13,24,0,0,1,0,2020-10-19,0,0,10,0,2020
8858,0,4.0,0,25.26,257.24,7,24,0,0,0,0,2020-10-19,0,0,10,0,2020
8859,0,4.0,4,79.95,9.99,52,24,0,0,0,0,2020-10-19,0,11,10,0,2020
8860,0,2.0,4,9.29,6801.55,12,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8861,0,4.0,4,21.95,32006.88,17,24,0,0,0,0,2020-10-19,0,22,10,0,2020
8862,0,14.0,4,8.98,24024.77,4,24,0,0,0,0,2020-10-19,0,11,10,0,2020
8863,0,6.0,4,52.76,31843.43,17,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8864,1,2.0,4,20.8,2870.56,33,24,0,0,0,0,2020-10-19,0,13,10,0,2020
8865,0,1.0,4,39.09,6238.31,49,24,0,0,0,0,2020-10-19,0,21,10,0,2020
8866,0,25.0,0,33.75,30863.13,4,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8867,0,5.0,4,58.68,43595.84,17,24,0,0,0,0,2020-10-19,0,2,10,0,2020
8868,0,11.0,0,54.94,34307.47,41,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8869,0,5.0,0,51.84,17116.24,4,24,0,0,0,0,2020-10-19,0,6,10,0,2020
8870,0,4.0,4,13.98,7176.96,37,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8871,0,6.0,4,21.91,25290.63,41,24,0,0,0,0,2020-10-19,0,2,10,0,2020
8872,0,18.0,0,15.48,18062.44,13,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8873,0,8.0,4,47.47,1879.43,52,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8874,0,10.0,0,51.76,17336.85,4,24,0,0,0,0,2020-10-19,0,7,10,0,2020
8875,0,20.0,4,9.94,24667.0,4,24,0,0,0,0,2020-10-19,0,9,10,0,2020
8876,2,13.0,1,13.36,403.77,12,24,1,1,1,0,2020-10-19,0,17,10,0,2020
8877,0,14.0,0,16.63,3858.84,4,24,0,0,0,0,2020-10-19,0,11,10,0,2020
8878,0,15.0,4,46.81,802.99,26,24,0,0,0,0,2020-10-19,0,5,10,0,2020
8879,0,20.0,4,14.99,3505.12,52,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8880,0,12.0,4,25.99,65.44,52,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8881,0,3.0,4,41.86,2599.89,52,24,0,0,0,0,2020-10-19,0,19,10,0,2020
8882,0,31.0,4,152.99,6321.47,33,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8883,0,2.0,4,43.33,4210.31,12,24,0,0,0,0,2020-10-19,0,8,10,0,2020
8884,0,24.0,0,17.64,6277.97,14,24,0,0,0,0,2020-10-19,0,2,10,0,2020
8885,2,9.0,1,8.94,527.23,41,24,1,1,1,0,2020-10-19,0,17,10,0,2020
8886,0,6.0,4,500.0,509.99,7,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8887,2,1.0,1,8.02,808.21,20,24,1,1,0,0,2020-10-19,0,20,10,0,2020
8888,0,19.0,4,1143.0,857.0,25,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8889,0,10.0,0,10.97,669.29,4,24,0,0,0,0,2020-10-19,0,3,10,0,2020
8890,0,14.0,4,9.77,29305.26,4,24,0,0,0,0,2020-10-19,0,11,10,0,2020
8891,0,1.0,4,7.81,1545.51,12,24,0,0,0,0,2020-10-19,0,11,10,0,2020
8892,2,23.0,4,14.84,5.0,41,24,0,1,1,0,2020-10-19,1,23,10,0,2020
8893,2,23.0,4,122.82,19.84,41,24,0,1,1,0,2020-10-19,1,22,10,0,2020
8894,0,7.0,0,90.95,2019.45,4,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8895,0,10.0,0,6.36,1568.88,13,24,0,0,0,0,2020-10-19,0,13,10,0,2020
8896,0,4.0,0,25.07,3622.14,4,24,0,0,0,0,2020-10-19,0,15,10,0,2020
8897,0,4.0,4,12.84,16543.46,4,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8898,0,5.0,4,3.64,531.93,55,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8899,2,11.0,1,37.14,61.67,7,24,1,1,0,0,2020-10-19,0,0,10,0,2020
8900,0,7.0,0,32.6,4822.71,4,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8901,0,16.0,4,25.74,23279.96,12,24,0,0,0,0,2020-10-19,0,7,10,0,2020
8902,0,17.0,4,9.77,26777.43,4,24,0,0,0,0,2020-10-19,0,8,10,0,2020
8903,0,4.0,4,3.67,1554.87,52,24,0,0,0,0,2020-10-19,0,23,10,0,2020
8904,0,31.0,4,60.14,9757.01,7,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8905,0,13.0,0,15.48,17854.75,13,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8906,0,16.0,0,30.96,1632.1,13,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8907,1,2.0,4,4160.64,1447.55,36,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8908,0,25.0,0,39.97,31036.21,4,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8909,0,14.0,4,12.78,28892.23,4,24,0,0,0,0,2020-10-19,0,13,10,0,2020
8910,0,8.0,0,91.45,5813.79,13,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8911,0,5.0,4,198.32,37771.15,17,24,0,0,0,0,2020-10-19,0,22,10,0,2020
8912,0,3.0,4,349.8,32110.46,17,24,0,0,0,0,2020-10-19,0,17,10,0,2020
8913,0,6.0,4,19.96,17518.34,4,24,0,0,0,0,2020-10-19,0,8,10,0,2020
8914,0,15.0,4,15.44,3095.06,52,24,0,0,0,0,2020-10-19,0,23,10,0,2020
8915,0,25.0,0,33.75,22638.79,4,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8916,0,9.0,4,39.84,68.48,52,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8917,0,9.0,0,35.88,11671.86,4,24,0,0,0,0,2020-10-19,0,21,10,0,2020
8918,0,24.0,0,39.97,31777.72,4,24,0,0,0,0,2020-10-19,0,12,10,0,2020
8919,0,17.0,4,12.99,7618.62,12,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8920,2,11.0,1,69.13,2081.48,12,24,1,1,0,0,2020-10-19,0,0,10,0,2020
8921,0,7.0,4,20.47,22354.98,12,24,0,0,0,0,2020-10-19,0,23,10,0,2020
8922,0,4.0,4,39.87,39619.66,17,24,0,0,0,0,2020-10-19,0,22,10,0,2020
8923,2,2.0,1,12.93,172.94,47,24,1,1,0,0,2020-10-19,0,14,10,0,2020
8924,0,14.0,0,25.96,2308.3,4,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8925,0,16.0,0,34.99,426.85,4,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8926,2,5.0,1,82.0,0.0,17,24,1,1,0,0,2020-10-19,0,18,10,0,2020
8927,0,2.0,4,16.15,34863.12,17,24,0,0,0,0,2020-10-19,0,22,10,0,2020
8928,2,4.0,1,534.0,2115.61,36,24,1,1,0,0,2020-10-19,0,20,10,0,2020
8929,0,3.0,4,26.29,9929.3,12,24,0,0,0,0,2020-10-19,0,9,10,0,2020
8930,0,4.0,4,3.96,3317.14,52,24,0,0,0,0,2020-10-19,0,18,10,0,2020
8931,0,35.0,4,135.0,8691.25,37,24,0,0,0,0,2020-10-19,0,5,10,0,2020
8932,0,29.0,4,8.69,617.0,13,24,0,0,1,0,2020-10-19,0,9,10,0,2020
8933,0,5.0,0,30.91,14574.46,4,24,0,0,0,0,2020-10-19,0,13,10,0,2020
8934,0,4.0,4,108.0,31132.95,17,24,0,0,0,0,2020-10-19,0,20,10,0,2020
8935,0,4.0,0,166.38,3687.12,52,24,0,0,0,0,2020-10-19,0,16,10,0,2020
8936,0,23.0,4,23.0,13327.04,26,24,0,0,0,0,2020-10-19,0,7,10,0,2020
8937,0,2.0,4,285.62,560.11,52,24,0,0,0,0,2020-10-19,0,4,10,0,2020
8938,0,2.0,4,13.96,6496.82,12,24,0,0,0,0,2020-10-19,0,3,10,0,2020
8939,0,30.0,4,156.77,6474.46,33,24,0,0,0,0,2020-10-19,0,1,10,0,2020
8940,2,9.0,1,59.15,440.2,7,24,1,1,1,0,2020-10-19,0,19,10,0,2020
8941,0,5.0,4,11.28,116.27,52,24,0,0,0,0,2020-10-19,0,6,10,0,2020
8942,0,22.0,4,62.11,23203.07,29,24,0,0,0,0,2020-10-19,0,14,10,0,2020
8943,0,14.0,4,19.89,1487.14,52,24,0,0,0,0,2020-10-22,0,21,10,3,2020
8944,0,4.0,4,22.11,30059.82,12,24,0,0,0,0,2020-10-22,0,4,10,3,2020
8945,0,2.0,0,29.51,9580.67,4,24,0,0,0,0,2020-10-22,0,20,10,3,2020
8946,0,19.0,4,13.36,28072.73,4,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8947,2,15.0,1,5.25,654.21,12,24,1,1,0,0,2020-10-22,0,21,10,3,2020
8948,0,17.0,4,14.29,12114.53,7,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8949,0,13.0,4,26.28,1046.64,15,24,0,0,0,0,2020-10-22,0,16,10,3,2020
8950,0,25.0,4,109.98,5406.42,29,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8951,2,15.0,1,20.87,431.09,37,24,1,1,1,0,2020-10-22,0,22,10,3,2020
8952,0,7.0,4,34.99,32.87,37,24,0,0,0,0,2020-10-22,0,18,10,3,2020
8953,0,3.0,0,11.66,4334.76,4,24,0,0,0,0,2020-10-22,0,14,10,3,2020
8954,0,21.0,4,17.96,15332.44,4,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8955,1,1.0,4,24.75,5273.85,33,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8956,2,16.0,1,5.72,824.06,32,24,1,1,0,0,2020-10-22,0,18,10,3,2020
8957,0,6.0,0,15.95,1605.4,4,24,0,0,0,0,2020-10-22,0,11,10,3,2020
8958,0,2.0,4,20.99,40783.69,17,24,0,0,0,0,2020-10-22,0,17,10,3,2020
8959,2,27.0,1,95.6,5377.16,22,24,1,1,1,0,2020-10-22,0,17,10,3,2020
8960,0,2.0,0,12.35,1770.69,4,24,0,0,0,0,2020-10-22,0,8,10,3,2020
8961,0,2.0,4,38.36,23216.68,17,24,0,0,0,0,2020-10-22,0,20,10,3,2020
8962,0,1.0,0,16.1,2843.01,4,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8963,0,4.0,4,14.53,4867.3,4,24,0,0,0,0,2020-10-22,0,23,10,3,2020
8964,0,7.0,4,3.59,1902.35,52,24,0,0,0,0,2020-10-22,0,17,10,3,2020
8965,0,9.0,0,2489.76,13929.4,7,24,0,0,0,0,2020-10-22,0,3,10,3,2020
8966,1,8.0,0,57.26,33.43,7,24,0,0,0,0,2020-10-22,0,16,10,3,2020
8967,0,23.0,4,13.3,15844.07,4,24,0,0,0,0,2020-10-22,0,8,10,3,2020
8968,0,21.0,4,44.99,3243.64,52,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8969,0,28.0,4,244.2,7012.97,41,24,0,0,0,0,2020-10-22,0,23,10,3,2020
8970,0,25.0,4,16.74,4078.68,17,24,0,0,0,0,2020-10-22,0,17,10,3,2020
8971,0,31.0,4,94.65,6321.34,4,24,0,0,0,0,2020-10-22,0,14,10,3,2020
8972,2,80.0,1,140.98,586.38,23,24,1,1,1,0,2020-10-22,0,1,10,3,2020
8973,0,16.0,4,10.81,27274.7,49,24,0,0,0,0,2020-10-22,0,18,10,3,2020
8974,0,1.0,4,9.91,318.55,4,24,0,0,0,0,2020-10-22,0,11,10,3,2020
8975,0,2.0,4,32.63,38273.71,17,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8976,0,1.0,4,13.1,43372.06,17,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8977,0,2.0,0,15.91,5399.23,4,24,0,0,0,0,2020-10-22,0,10,10,3,2020
8978,0,29.0,0,101.0,17633.65,4,24,0,0,0,0,2020-10-22,0,18,10,3,2020
8979,0,15.0,4,501.8,182.48,7,24,0,0,0,0,2020-10-22,0,19,10,3,2020
8980,0,2.0,4,7.48,18.54,52,24,0,0,0,0,2020-10-22,0,4,10,3,2020
8981,0,5.0,4,107.9,1079.89,52,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8982,0,2.0,0,20.27,235.57,13,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8983,0,2.0,4,13.91,27353.65,12,24,0,0,0,0,2020-10-22,0,23,10,3,2020
8984,0,3.0,0,14.99,4887.47,4,24,0,0,0,0,2020-10-22,0,13,10,3,2020
8985,0,3.0,4,16.99,5840.84,37,24,0,0,0,0,2020-10-22,0,4,10,3,2020
8986,1,8.0,0,29.0,7.16,7,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8987,0,24.0,0,62.6,21698.39,4,24,0,0,0,0,2020-10-22,0,18,10,3,2020
8988,0,16.0,4,17.11,8608.21,33,24,0,0,0,0,2020-10-22,0,20,10,3,2020
8989,2,14.0,1,50.04,1039.25,7,24,1,1,1,0,2020-10-22,0,18,10,3,2020
8990,2,6.0,1,50.04,0.0,43,24,1,1,0,0,2020-10-22,0,15,10,3,2020
8991,0,3.0,4,26.24,27832.5,12,24,0,0,0,0,2020-10-22,0,4,10,3,2020
8992,0,1.0,4,14.62,4406.9,12,24,0,0,0,0,2020-10-22,0,2,10,3,2020
8993,0,17.0,4,66.49,20798.76,29,24,0,0,0,0,2020-10-22,0,18,10,3,2020
8994,0,8.0,4,121.45,28108.82,22,24,0,0,0,0,2020-10-22,0,12,10,3,2020
8995,0,7.0,4,5.24,1683.2,52,24,0,0,0,0,2020-10-22,0,15,10,3,2020
8996,2,8.0,1,52.37,26.02,43,24,1,1,1,0,2020-10-22,0,23,10,3,2020
8997,0,1.0,4,21.3,39568.34,12,24,0,0,0,0,2020-10-22,0,20,10,3,2020
8998,0,3.0,0,17.03,3508.61,4,24,0,0,0,0,2020-10-22,0,12,10,3,2020
8999,0,1.0,4,22.45,4106.44,12,24,0,0,0,0,2020-10-22,0,4,10,3,2020
9000,0,2.0,0,15.75,5922.86,4,24,0,0,0,0,2020-10-22,0,21,10,3,2020
9001,0,1.0,0,10.79,1186.76,13,24,0,0,0,0,2020-10-22,0,16,10,3,2020
9002,0,1.0,0,46.58,28478.52,13,24,0,0,0,0,2020-10-22,0,4,10,3,2020
9003,0,1.0,0,87.0,32614.45,13,24,0,0,0,0,2020-10-22,0,15,10,3,2020
9004,0,1.0,0,10.35,1058.07,7,24,0,0,0,0,2020-10-22,0,21,10,3,2020
9005,0,1.0,4,53.66,7473.03,49,24,0,0,0,0,2020-10-22,0,0,10,3,2020
9006,0,8.0,4,253.2,404.69,52,24,0,0,0,0,2020-10-22,0,13,10,3,2020
9007,2,85.0,1,332.92,0.0,23,24,1,1,1,0,2020-10-22,0,23,10,3,2020
9008,0,25.0,4,42.02,9091.75,29,24,0,0,0,0,2020-10-22,0,22,10,3,2020
9009,0,2.0,0,10.27,1593.98,4,24,0,0,0,0,2020-10-22,0,9,10,3,2020
9010,0,1.0,4,11.23,16419.01,12,24,0,0,0,0,2020-10-22,0,20,10,3,2020
9011,0,31.0,4,29.95,10008.04,7,24,0,0,0,0,2020-10-22,0,19,10,3,2020
9012,0,19.0,4,33.36,3122.2,52,24,0,0,0,0,2020-10-22,0,17,10,3,2020
9013,0,19.0,4,10.98,28599.42,4,24,0,0,0,0,2020-10-22,0,3,10,3,2020
9014,0,11.0,4,26.01,1143.33,15,24,0,0,0,0,2020-10-22,0,15,10,3,2020
9015,0,4.0,4,9.48,58.19,26,24,0,0,0,0,2020-10-22,0,13,10,3,2020
9016,0,15.0,4,7.64,29343.45,4,24,0,0,0,0,2020-10-22,0,13,10,3,2020
9017,0,14.0,4,4.08,3133.04,52,24,0,0,0,0,2020-10-22,0,0,10,3,2020
9018,0,11.0,4,88.74,158.87,37,24,0,0,0,0,2020-10-22,0,18,10,3,2020
9019,0,1.0,4,9.1,3820.68,12,24,0,0,0,0,2020-10-22,0,0,10,3,2020
9020,0,1.0,0,14.82,2412.54,4,24,0,0,0,0,2020-10-22,0,13,10,3,2020
9021,0,16.0,0,19.98,2458.27,4,24,0,0,0,0,2020-10-22,0,2,10,3,2020
9022,0,4.0,0,42.94,2167.93,4,24,0,0,0,0,2020-10-22,0,18,10,3,2020
9023,0,3.0,4,25.13,25231.85,12,24,0,0,0,0,2020-10-22,0,16,10,3,2020
9024,0,4.0,4,24.94,5913.78,52,24,0,0,0,0,2020-10-22,0,5,10,3,2020
9025,0,9.0,0,45.92,2609.17,23,24,0,0,0,0,2020-10-22,0,15,10,3,2020
9026,0,2.0,0,23.51,10473.19,4,24,0,0,0,0,2020-10-22,0,20,10,3,2020
9027,0,29.0,4,15.5,10037.99,7,24,0,0,0,0,2020-10-22,0,21,10,3,2020
9028,0,3.0,0,20.98,26504.66,4,24,0,0,0,0,2020-10-22,0,6,10,3,2020
9029,0,19.0,4,36.55,8106.33,33,24,0,0,0,0,2020-10-22,0,21,10,3,2020
9030,0,15.0,4,8.47,7184.04,33,24,0,0,0,0,2020-10-22,0,14,10,3,2020
9031,0,5.0,4,225.24,24309.86,41,24,0,0,0,0,2020-10-22,0,5,10,3,2020
9032,0,1.0,4,20.24,41287.93,12,24,0,0,0,0,2020-10-22,0,3,10,3,2020
