,key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
820,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-27 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-27,1.0
821,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-27 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-27,1.0
822,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-27 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-27,1.0
823,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-26 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-26,1.0
824,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-26 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-26,1.0
825,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-25 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-25,1.0
826,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-24,1.0
827,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-24,1.0
828,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-24,1.0
829,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-19 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-19,1.0
830,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
831,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
832,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
833,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
834,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
835,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
836,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-07-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-07-10,1.0
837,eee7ae87-420c-4ee0-ad2b-b688a56a0da7,2020-11-02 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-02,1.0
838,3b68d3e0-e354-4d42-a7e6-f6e6d8e299fa,2020-11-06 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-06,1.0
839,3b68d3e0-e354-4d42-a7e6-f6e6d8e299fa,2020-11-06 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-06,1.0
840,3b68d3e0-e354-4d42-a7e6-f6e6d8e299fa,2020-11-06 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-06,1.0
841,60d1af1c-e8b8-45b9-bae7-bc5c9ef48211,2020-11-04 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-04,1.0
842,b5e6c95b-f4fa-43d0-8ae0-4981f312cdbd,2020-11-10 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-10,1.0
843,c04e58c3-1c34-4ba9-9524-51d55cca10c6,2020-10-05 00:00:00+00:00,,,,52.79,,,,,,,,,2020-10-05,1.0
844,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-06-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-06-20,1.0
845,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
846,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
847,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
848,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
849,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
850,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
851,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
852,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
853,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
854,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
855,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
856,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-09-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-09-20,1.0
857,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-09-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-09-20,1.0
858,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-09-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-09-20,1.0
859,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
860,f04db3fc-a98d-4b53-b7bd-c9017b4f9642,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
861,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2020-12-23 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-23,1.0
862,178a7bb2-3a66-465b-89e9-3bea3263c27c,2020-12-13 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-13,1.0
863,ea18cee8-fda6-4695-8cf3-22325b20e041,2020-12-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-24,1.0
864,ea18cee8-fda6-4695-8cf3-22325b20e042,2020-12-23 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-23,1.0
865,ea18cee8-fda6-4695-8cf3-22325b20e043,2020-12-23 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-23,1.0
866,ea18cee8-fda6-4695-8cf3-22325b20e044,2020-12-23 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-23,1.0
867,ea18cee8-fda6-4695-8cf3-22325b20e045,2020-12-23 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-23,1.0
868,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2020-12-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-24,1.0
869,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2020-12-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-24,1.0
870,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2020-12-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-24,1.0
871,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2020-12-24 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-24,1.0
872,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
873,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
874,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
875,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
876,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
877,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
878,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
879,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
880,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
881,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
882,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
883,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
884,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
885,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
886,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
887,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
888,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
889,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
890,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
891,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
892,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
893,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
894,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
895,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
896,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
897,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
898,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
899,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
900,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
901,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
902,5c722e65-7d82-4c59-a6f8-cbcdf835a3b4,2020-12-28 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-28,1.0
903,0e8c5ab2-1a14-4294-94e9-cc4c6222db71,2021-01-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-01,1.0
904,41cd3675-9c4e-402c-8994-a6b25f8351c2,2020-10-14 00:00:00+00:00,,,,52.79,,,,,,,,,2020-10-14,1.0
905,34c2f0a2-e381-4ae4-9d21-9d5b3bbf6730,2020-12-17 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-17,1.0
906,16fe1e13-b520-4613-8ebe-33249ce6bee4,2021-01-05 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-05,1.0
907,16fe1e13-b520-4613-8ebe-33249ce6bee5,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
908,16fe1e13-b520-4613-8ebe-33249ce6bee6,2021-01-07 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-07,1.0
909,16fe1e13-b520-4613-8ebe-33249ce6bee7,2021-01-08 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-08,1.0
910,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
911,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
912,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
913,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
914,6526e324-e1dc-494f-9ce1-78b0f5c47c54,2020-12-22 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-22,1.0
915,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-07 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-07,1.0
916,26b38390-d37b-4a3a-8bef-fd9c76bb1d97,2020-11-27 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-27,1.0
917,178a7bb2-3a66-465b-89e9-3bea3263c27c,2020-12-05 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-05,1.0
918,56c454ed-b84e-4a7c-aa5d-95fe6bfff4ca,2012-07-20 00:00:00+00:00,,,,52.79,,,,,,,,,2012-07-20,1.0
919,56c454ed-b84e-4a7c-aa5d-95fe6bfff4ca,2020-12-03 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-03,1.0
920,56c454ed-b84e-4a7c-aa5d-95fe6bfff4ca,2020-12-01 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-01,1.0
921,56c454ed-b84e-4a7c-aa5d-95fe6bfff4ca,2020-11-28 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-28,1.0
922,56c454ed-b84e-4a7c-aa5d-95fe6bfff4ca,2021-01-15 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-15,1.0
923,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
924,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
925,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
926,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
927,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
928,c561b63a-d933-46bb-9710-61506cf6b47f,2021-01-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-06,1.0
929,d933cae6-86a1-45ae-b834-caebd87e6216,2021-01-14 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-14,1.0
930,d933cae6-86a1-45ae-b834-caebd87e6216,2021-12-14 00:00:00+00:00,,,,52.79,,,,,,,,,2021-12-14,1.0
931,d933cae6-86a1-45ae-b834-caebd87e6216,2021-11-14 00:00:00+00:00,,,,52.79,,,,,,,,,2021-11-14,1.0
932,d933cae6-86a1-45ae-b834-caebd87e6216,2020-12-29 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-29,1.0
933,e1856917-b8bd-4e7b-a547-4724cf47b6f1,2021-01-19 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-19,1.0
934,e1856917-b8bd-4e7b-a547-4724cf47b6f1,2021-01-19 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-19,1.0
935,b38220bc-fde7-43ec-916a-ea512861c38e,2021-01-22 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-22,1.0
936,b38220bc-fde7-43ec-916a-ea512861c38e,2020-12-21 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-21,1.0
937,b38220bc-fde7-43ec-916a-ea512861c38e,2020-11-22 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-22,1.0
938,b38220bc-fde7-43ec-916a-ea512861c38e,2020-10-17 00:00:00+00:00,,,,52.79,,,,,,,,,2020-10-17,1.0
939,72399297-d35c-4b64-b815-cdd84a0dcbbd,2021-01-07 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-07,1.0
940,c04e58c3-1c34-4ba9-9524-51d55cca10c6,2021-01-20 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-20,1.0
941,6b2da31e-a54f-4807-92d3-a811e7b6a4c7,2021-02-15 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-15,1.0
942,c16e93a1-1834-4891-900f-7c04bac1030b,2021-02-10 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-10,1.0
943,c16e93a1-1834-4891-900f-7c04bac1030b,2021-02-11 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-11,1.0
944,c16e93a1-1834-4891-900f-7c04bac1030b,2021-02-06 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-06,1.0
945,9855bae0-dfd5-44d1-b40d-131ca530fae3,2021-01-22 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-22,1.0
946,9855bae0-dfd5-44d1-b40d-131ca530fae3,2021-02-03 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-03,1.0
947,9855bae0-dfd5-44d1-b40d-131ca530fae3,2021-01-05 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-05,1.0
948,9855bae0-dfd5-44d1-b40d-131ca530fae3,2021-01-05 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-05,1.0
949,af877441-2134-44e7-ba26-4051444a428f,2021-02-22 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-22,1.0
950,e3511ae5-bbdf-41fd-acf0-c84596dd00f3,2021-01-27 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-27,1.0
951,0f1b3090-dcd7-46a5-b31c-deb482373154,2021-03-16 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-16,1.0
952,9d8028ee-afa8-4200-9cf7-3773c727c193,2021-03-16 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-16,1.0
953,e88187c9-9ad0-4203-9ea1-20df015f6c57,2021-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-01,1.0
954,e88187c9-9ad0-4203-9ea1-20df015f6c57,2021-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-01,1.0
955,e88187c9-9ad0-4203-9ea1-20df015f6c57,2021-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-01,1.0
956,e88187c9-9ad0-4203-9ea1-20df015f6c57,2021-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-01,1.0
957,e88187c9-9ad0-4203-9ea1-20df015f6c57,2021-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-01,1.0
958,e88187c9-9ad0-4203-9ea1-20df015f6c57,2021-03-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-01,1.0
959,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
960,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
961,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
962,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
963,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
964,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
965,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
966,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
967,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
968,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
969,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
970,501d81ea-f7b4-4984-8e08-1303d765f861,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
971,,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
972,,2021-04-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-01,1.0
973,b5e6c95b-f4fa-43d0-8ae0-4981f312cdbd,2021-03-08 00:00:00+00:00,,,,52.79,,,,,,,,,2021-03-08,1.0
974,b5e6c95b-f4fa-43d0-8ae0-4981f312cdbd,2021-02-08 00:00:00+00:00,,,,52.79,,,,,,,,,2021-02-08,1.0
975,b5e6c95b-f4fa-43d0-8ae0-4981f312cdbd,2021-01-08 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-08,1.0
976,b5e6c95b-f4fa-43d0-8ae0-4981f312cdbd,2020-12-08 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-08,1.0
977,b5e6c95b-f4fa-43d0-8ae0-4981f312cdbd,2020-11-08 00:00:00+00:00,,,,52.79,,,,,,,,,2020-11-08,1.0
978,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2021-04-14 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-14,1.0
979,38db407c-e8ed-4466-b9cf-4bd3ecbbef27,2021-04-14 00:00:00+00:00,,,,52.79,,,,,,,,,2021-04-14,1.0
980,f17e10bd-b0dc-49d3-8fce-1c641c5f98dd,2021-01-15 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-15,1.0
981,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-25 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-25,1.0
982,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-25 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-25,1.0
983,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-25 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-25,1.0
984,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-25 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-25,1.0
985,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-26 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-26,1.0
986,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-26 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-26,1.0
987,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-26 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-26,1.0
988,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-28 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-28,1.0
989,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-27 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-27,1.0
990,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-28 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-28,1.0
991,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-28 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-28,1.0
992,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-28 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-28,1.0
993,a51de184-3db2-4b32-8ee8-66081785fa21,2020-12-30 00:00:00+00:00,,,,52.79,,,,,,,,,2020-12-30,1.0
994,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-01,1.0
995,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-01 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-01,1.0
996,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-03 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-03,1.0
997,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-04 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-04,1.0
998,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-04 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-04,1.0
999,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-04 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-04,1.0
1000,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-04 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-04,1.0
1001,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-07 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-07,1.0
1002,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-07 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-07,1.0
1003,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-07 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-07,1.0
1004,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-09 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-09,1.0
1005,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-10 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-10,1.0
1006,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-10 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-10,1.0
1007,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-10 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-10,1.0
1008,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-10 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-10,1.0
1009,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-11 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-11,1.0
1010,a51de184-3db2-4b32-8ee8-66081785fa21,2021-01-11 00:00:00+00:00,,,,52.79,,,,,,,,,2021-01-11,1.0
