,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
1382379,2020-09-30 09:05:23+00:00,ECOMMERCE,2.0,CARD_ON_FILE,20.72,1732.8,CA,6.0,US,0.0,0.0,0.0,False,2020-09-30,0
2844946,2020-09-30 21:52:18+00:00,ECOMMERCE,2.0,MANUAL,13.7,2744.29,PA,42.0,US,0.0,0.0,0.0,False,2020-09-30,0
2054375,2020-09-30 15:42:19+00:00,ECOMMERCE,6.0,MANUAL,32.16,36554.69,GA,13,US,0.0,0.0,1.0,False,2020-09-30,0
2481747,2020-09-30 17:59:21+00:00,ECOMMERCE,21.0,MANUAL,24.39,14458.24,NC,37.0,US,0.0,0.0,0.0,False,2020-09-30,0
2054384,2020-09-30 15:19:15+00:00,OTHER,12.0,CHIP,40.45,140.22,GA,13,US,1.0,1.0,0.0,False,2020-09-30,0
1382323,2020-09-30 11:08:55+00:00,ECOMMERCE,2.0,CARD_ON_FILE,31.86,1183.69,CA,6.0,US,0.0,0.0,0.0,False,2020-09-30,0
2481706,2020-09-30 19:19:52+00:00,ECOMMERCE,18.0,MANUAL,30.28,14906.57,NC,37.0,US,0.0,0.0,0.0,False,2020-09-30,0
866837,2020-09-30 08:27:48+00:00,ECOMMERCE,2.0,MANUAL,9.91,4375.53,AR,5,US,0.0,0.0,0.0,False,2020-09-30,0
2584660,2020-09-30 18:41:17+00:00,ECOMMERCE,20.0,MANUAL,6.23,4913.22,NJ,25.0,US,0.0,0.0,0.0,False,2020-09-30,0
2981304,2020-09-30 16:44:11+00:00,MOTO,12.0,MANUAL,35.0,40.97,TX,48.0,US,0.0,0.0,0.0,False,2020-09-30,0
2703673,2020-09-30 20:23:03+00:00,ECOMMERCE,26.0,MANUAL,33.08,12855.74,NY,36.0,US,0.0,0.0,0.0,False,2020-09-30,0
2703730,2020-09-30 08:23:24+00:00,ECOMMERCE,24.0,MANUAL,74.04,20653.92,NY,36.0,US,0.0,0.0,0.0,False,2020-09-30,0
866012,2020-09-30 20:34:06+00:00,ECOMMERCE,4.0,CARD_ON_FILE,31.11,5361.86,AR,5,US,0.0,0.0,0.0,False,2020-09-30,0
1382285,2020-09-30 14:10:57+00:00,MOTO,6.0,CARD_ON_FILE,9.99,284.73,CA,6.0,US,0.0,0.0,0.0,False,2020-09-30,0
2981219,2020-10-01 20:57:03+00:00,OTHER,21.0,CHIP,3.98,2095.4,TX,48.0,US,1.0,1.0,1.0,False,2020-10-01,0
864251,2020-10-01 22:48:46+00:00,ECOMMERCE,2.0,MANUAL,9.91,5718.75,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
1829347,2020-10-01 23:20:14+00:00,ECOMMERCE,7.0,CARD_ON_FILE,107.91,13888.21,FL,12,US,0.0,0.0,0.0,False,2020-10-01,0
3037814,2020-10-01 13:35:08+00:00,OTHER,1.0,CHIP,10.28,15.09,VA,51.0,US,1.0,1.0,1.0,False,2020-10-01,0
2481488,2020-10-01 18:14:00+00:00,ECOMMERCE,18.0,MANUAL,14.95,18909.46,NC,37.0,US,0.0,0.0,0.0,False,2020-10-01,0
2981255,2020-10-01 02:08:55+00:00,OTHER,4.0,CHIP,35.55,172.7,TX,48.0,US,1.0,1.0,1.0,False,2020-10-01,0
2703648,2020-10-01 04:00:34+00:00,ECOMMERCE,28.0,MANUAL,68.0,14397.01,NY,36.0,US,0.0,0.0,0.0,False,2020-10-01,0
2777260,2020-10-01 20:59:16+00:00,OTHER,18.0,CHIP,10.7,975.83,OH,39.0,US,1.0,1.0,1.0,False,2020-10-01,0
1829405,2020-10-01 20:49:34+00:00,OTHER,4.0,CHIP,8.49,116.72,FL,12,US,1.0,1.0,1.0,False,2020-10-01,0
2054191,2020-10-01 06:22:47+00:00,ECOMMERCE,17.0,CARD_ON_FILE,10.5,16519.79,GA,13,US,0.0,0.0,0.0,False,2020-10-01,0
1829726,2020-10-01 12:49:26+00:00,ECOMMERCE,2.0,MANUAL,10.72,39186.14,FL,12,US,0.0,0.0,0.0,False,2020-10-01,0
2844815,2020-10-01 17:17:53+00:00,ECOMMERCE,19.0,CARD_ON_FILE,27.63,63265.51,PA,42.0,US,0.0,0.0,0.0,False,2020-10-01,0
864748,2020-10-01 17:52:10+00:00,ECOMMERCE,8.0,CARD_ON_FILE,75.64,49476.75,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
192953,2020-10-01 21:00:11+00:00,ECOMMERCE,11.0,MANUAL,1000.0,2249.25,ME,23.0,US,0.0,0.0,0.0,False,2020-10-01,0
2584438,2020-10-01 20:59:31+00:00,MOTO,2.0,MANUAL,96.79,3672.72,NJ,34.0,US,0.0,0.0,0.0,False,2020-10-01,0
1829408,2020-10-01 20:44:05+00:00,ECOMMERCE,2.0,MANUAL,28.71,2552.94,FL,12,US,0.0,0.0,0.0,False,2020-10-01,0
2703568,2020-10-01 23:36:45+00:00,OTHER,7.0,CHIP,157.01,3882.25,NY,36.0,US,1.0,1.0,1.0,False,2020-10-01,0
864845,2020-10-01 16:42:33+00:00,ECOMMERCE,10.0,CARD_ON_FILE,55.58,7143.75,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
1381649,2020-10-01 21:02:00+00:00,ECOMMERCE,1.0,CARD_ON_FILE,21.13,236.71,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,0
865816,2020-10-01 03:00:22+00:00,ECOMMERCE,2.0,CARD_ON_FILE,9.91,4550.9,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
2584556,2020-10-01 14:43:23+00:00,ECOMMERCE,24.0,MANUAL,35.76,4051.73,NJ,34.0,US,0.0,0.0,0.0,False,2020-10-01,0
2777283,2020-10-01 04:21:45+00:00,ECOMMERCE,4.0,MANUAL,13.98,8141.12,OH,39.0,US,0.0,0.0,0.0,False,2020-10-01,0
865172,2020-10-01 13:07:26+00:00,ECOMMERCE,4.0,CARD_ON_FILE,19.74,5711.8,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
158,2020-10-01 17:49:42+00:00,OTHER,11.0,MANUAL,56.16,9.99,PA,42.0,US,1.0,1.0,0.0,False,2020-10-01,1
159,2020-10-01 15:30:04+00:00,ECOMMERCE,8.0,MANUAL,788.2,192.02,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,1
3276075,2020-10-01 13:54:07+00:00,ECOMMERCE,6.0,MANUAL,3.69,0.0,WA,53,US,0.0,0.0,0.0,False,2020-10-01,0
2844800,2020-10-01 18:49:04+00:00,ECOMMERCE,2.0,MANUAL,89.99,1144.01,PA,42.0,US,0.0,0.0,0.0,False,2020-10-01,0
1381839,2020-10-01 14:23:51+00:00,ECOMMERCE,2.0,CARD_ON_FILE,33.0,168.76,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,0
2277538,2020-10-01 23:30:53+00:00,ECOMMERCE,5.0,MANUAL,22.42,3409.62,IL,17.0,US,0.0,0.0,0.0,False,2020-10-01,0
1829569,2020-10-01 17:00:56+00:00,ECOMMERCE,2.0,MANUAL,29.16,2490.88,FL,12,US,0.0,0.0,0.0,False,2020-10-01,0
864401,2020-10-01 20:56:51+00:00,ECOMMERCE,2.0,CARD_ON_FILE,9.91,4005.85,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
3276017,2020-10-01 19:06:54+00:00,ECOMMERCE,20.0,MANUAL,39.96,1729.68,WA,53,US,0.0,0.0,0.0,False,2020-10-01,0
865376,2020-10-01 10:50:58+00:00,ECOMMERCE,2.0,CARD_ON_FILE,9.91,5859.27,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
2481578,2020-10-01 09:20:30+00:00,ECOMMERCE,13.0,MANUAL,22.72,13102.71,NC,37.0,US,0.0,0.0,0.0,False,2020-10-01,0
2481556,2020-10-01 13:16:00+00:00,ECOMMERCE,11.0,MANUAL,71.73,10614.82,NC,37.0,US,0.0,0.0,0.0,False,2020-10-01,0
2277734,2020-10-01 17:30:48+00:00,ECOMMERCE,2.0,MANUAL,30.01,22153.84,IL,17.0,US,0.0,0.0,0.0,False,2020-10-01,0
3276181,2020-10-01 04:06:34+00:00,ECOMMERCE,14.0,MANUAL,2.28,1386.17,WA,53,US,0.0,0.0,0.0,False,2020-10-01,0
1381600,2020-10-01 22:43:32+00:00,ECOMMERCE,5.0,CARD_ON_FILE,7.26,503.8,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,0
1829917,2020-10-01 00:58:49+00:00,ECOMMERCE,2.0,CARD_ON_FILE,15.78,114.64,FL,12,US,0.0,0.0,0.0,False,2020-10-01,0
192940,2020-10-01 21:34:29+00:00,OTHER,10.0,CHIP,54.24,60.21,CT,9.0,US,1.0,1.0,1.0,False,2020-10-01,0
1829806,2020-10-01 07:15:26+00:00,ECOMMERCE,2.0,MANUAL,23.58,41426.36,FL,12,US,0.0,0.0,0.0,False,2020-10-01,0
2054214,2020-10-01 05:51:26+00:00,ECOMMERCE,17.0,CARD_ON_FILE,13.23,19831.41,GA,13,US,0.0,0.0,0.0,False,2020-10-01,0
2584482,2020-10-01 19:09:05+00:00,ECOMMERCE,22.0,MANUAL,22.67,6735.82,NJ,25.0,US,0.0,0.0,0.0,False,2020-10-01,0
1381773,2020-10-01 16:06:04+00:00,ECOMMERCE,4.0,CARD_ON_FILE,81.39,605.25,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,0
2277858,2020-10-01 13:57:27+00:00,ECOMMERCE,2.0,MANUAL,19.62,24974.48,IL,17.0,US,0.0,0.0,0.0,False,2020-10-01,0
864926,2020-10-01 15:46:04+00:00,ECOMMERCE,1.0,CARD_ON_FILE,9.91,3708.55,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
864867,2020-10-01 16:27:38+00:00,ECOMMERCE,18.0,MANUAL,109.99,46881.5,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
2844754,2020-10-01 22:58:55+00:00,ECOMMERCE,11.0,CARD_ON_FILE,27.8,63183.97,PA,42.0,US,0.0,0.0,0.0,False,2020-10-01,0
1382018,2020-10-01 04:08:24+00:00,ECOMMERCE,22.0,MANUAL,20.22,2831.62,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,0
193053,2020-10-01 14:03:15+00:00,ECOMMERCE,6.0,CARD_ON_FILE,117.98,1118.24,OR,41.0,US,0.0,0.0,0.0,False,2020-10-01,0
864891,2020-10-01 16:17:55+00:00,ECOMMERCE,2.0,CARD_ON_FILE,13.59,3411.14,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
192926,2020-10-01 23:05:44+00:00,ECOMMERCE,3.0,CARD_ON_FILE,7.54,114.17,ON,67.0,CA,0.0,0.0,0.0,False,2020-10-01,0
864260,2020-10-01 22:39:33+00:00,ECOMMERCE,13.0,CARD_ON_FILE,545.5,1121.29,AR,5,US,0.0,0.0,0.0,False,2020-10-01,0
2054240,2020-10-01 03:52:26+00:00,ECOMMERCE,6.0,MANUAL,19.99,2406.32,GA,13,US,0.0,0.0,1.0,False,2020-10-01,0
1381811,2020-10-01 15:01:43+00:00,ECOMMERCE,6.0,MANUAL,2800.01,2800.02,CA,6.0,US,0.0,0.0,0.0,False,2020-10-01,0
1828383,2020-10-03 23:57:44+00:00,ECOMMERCE,7.0,MANUAL,11.69,29207.45,FL,12,US,0.0,0.0,0.0,False,2020-10-03,0
2276820,2020-10-03 07:30:51+00:00,ECOMMERCE,7.0,MANUAL,48.63,27947.69,IL,17.0,US,0.0,0.0,0.0,False,2020-10-03,0
862352,2020-10-03 17:13:54+00:00,ECOMMERCE,5.0,MANUAL,24.88,2040.89,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
862605,2020-10-03 13:05:22+00:00,ECOMMERCE,7.0,CARD_ON_FILE,49.97,5815.83,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
2053578,2020-10-03 03:52:28+00:00,ECOMMERCE,21.0,CARD_ON_FILE,4.17,4270.63,GA,13,US,0.0,0.0,0.0,False,2020-10-03,0
1380714,2020-10-03 23:05:09+00:00,ECOMMERCE,16.0,MANUAL,25.0,970.14,CA,6.0,US,0.0,0.0,0.0,False,2020-10-03,0
2614964,2020-10-03 20:04:48+00:00,OTHER,15.0,CHIP,132.49,1137.19,NV,32.0,US,1.0,1.0,0.0,False,2020-10-03,0
192687,2020-10-03 16:19:33+00:00,OTHER,2.0,CHIP,33.2,38.54,AL,1.0,US,1.0,1.0,1.0,False,2020-10-03,0
1828575,2020-10-03 15:24:37+00:00,ECOMMERCE,4.0,MANUAL,9.73,2829.7,FL,12,US,0.0,0.0,0.0,False,2020-10-03,0
2053381,2020-10-03 17:57:02+00:00,ECOMMERCE,16.0,MANUAL,149.91,56480.25,GA,13,US,0.0,0.0,1.0,False,2020-10-03,0
2844526,2020-10-03 17:01:59+00:00,ECOMMERCE,19.0,CARD_ON_FILE,53.49,65246.09,PA,42.0,US,0.0,0.0,0.0,False,2020-10-03,0
2053342,2020-10-03 20:34:31+00:00,OTHER,3.0,CHIP,15.76,261.9,GA,13,US,0.0,0.0,1.0,False,2020-10-03,0
862552,2020-10-03 14:03:15+00:00,ECOMMERCE,9.0,MANUAL,61.82,9150.69,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
862342,2020-10-03 17:25:57+00:00,ECOMMERCE,19.0,MANUAL,8.98,19171.18,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
2481321,2020-10-03 09:52:05+00:00,ECOMMERCE,28.0,MANUAL,86.34,15350.49,NC,37.0,US,0.0,0.0,0.0,False,2020-10-03,0
2777194,2020-10-03 00:11:37+00:00,ECOMMERCE,13.0,CARD_ON_FILE,18.35,26828.24,OH,39.0,US,0.0,0.0,0.0,False,2020-10-03,0
862346,2020-10-03 17:21:26+00:00,ECOMMERCE,6.0,CARD_ON_FILE,21.93,2092.65,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
157,2020-10-03 17:42:02+00:00,MOTO,32.0,MANUAL,2050.0,0.0,TX,48.0,US,0.0,0.0,0.0,False,2020-10-03,1
2053508,2020-10-03 05:38:08+00:00,ECOMMERCE,6.0,MANUAL,139.0,56059.69,GA,13,US,0.0,0.0,1.0,False,2020-10-03,0
862458,2020-10-03 15:21:59+00:00,ECOMMERCE,2.0,CARD_ON_FILE,21.38,1694.02,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
3275250,2020-10-03 22:24:41+00:00,ECOMMERCE,16.0,MANUAL,55.94,190.3,WA,53,US,0.0,0.0,0.0,False,2020-10-03,0
863148,2020-10-03 01:31:55+00:00,ECOMMERCE,3.0,CARD_ON_FILE,39.99,1659.71,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
2276948,2020-10-03 01:15:16+00:00,ECOMMERCE,7.0,MANUAL,50.44,30368.05,IL,17.0,US,0.0,0.0,0.0,False,2020-10-03,0
2276953,2020-10-03 01:09:22+00:00,ECOMMERCE,4.0,MANUAL,17.98,31281.85,IL,17.0,US,0.0,0.0,0.0,False,2020-10-03,0
862803,2020-10-03 08:18:01+00:00,ECOMMERCE,1.0,CARD_ON_FILE,17.96,1699.7,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
862045,2020-10-03 23:56:42+00:00,ECOMMERCE,3.0,CARD_ON_FILE,13.97,10878.22,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
1380842,2020-10-03 13:35:11+00:00,ECOMMERCE,20.0,MANUAL,50.0,207.19,CA,6.0,US,0.0,0.0,0.0,False,2020-10-03,0
2053542,2020-10-03 04:47:54+00:00,ECOMMERCE,18.0,CARD_ON_FILE,20.82,4025.77,GA,13,US,0.0,0.0,0.0,False,2020-10-03,0
3319845,2020-10-03 07:35:53+00:00,ECOMMERCE,14.0,CARD_ON_FILE,103.31,32.95,WI,55.0,US,0.0,0.0,0.0,False,2020-10-03,0
2614991,2020-10-03 00:09:55+00:00,ECOMMERCE,19.0,MANUAL,11.85,100.95,NV,32.0,US,0.0,0.0,0.0,False,2020-10-03,0
862388,2020-10-03 16:31:26+00:00,ECOMMERCE,6.0,CARD_ON_FILE,31.39,1197.51,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
3037777,2020-10-03 21:18:42+00:00,ECOMMERCE,8.0,CARD_ON_FILE,331.49,7886.95,VA,51.0,US,0.0,0.0,0.0,False,2020-10-03,0
2844517,2020-10-03 18:17:07+00:00,ECOMMERCE,14.0,CARD_ON_FILE,38.95,54408.5,PA,42.0,US,0.0,0.0,0.0,False,2020-10-03,0
3275429,2020-10-03 05:18:13+00:00,ECOMMERCE,2.0,MANUAL,4.2,618.3,WA,53,US,0.0,0.0,0.0,False,2020-10-03,0
192672,2020-10-03 17:42:38+00:00,OTHER,9.0,CHIP,69.28,2287.59,NH,33.0,US,1.0,1.0,1.0,False,2020-10-03,0
2053375,2020-10-03 18:33:26+00:00,ECOMMERCE,2.0,MANUAL,7.98,24972.86,GA,13,US,0.0,0.0,1.0,False,2020-10-03,0
2844601,2020-10-03 04:42:59+00:00,ECOMMERCE,1.0,MANUAL,10.0,2235.19,PA,42.0,US,0.0,0.0,0.0,False,2020-10-03,0
862193,2020-10-03 20:57:31+00:00,ECOMMERCE,2.0,CARD_ON_FILE,14.17,2232.88,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
2276477,2020-10-03 23:12:11+00:00,ECOMMERCE,2.0,MANUAL,18.3,31109.07,IL,17.0,US,0.0,0.0,0.0,False,2020-10-03,0
862467,2020-10-03 15:12:27+00:00,ECOMMERCE,4.0,MANUAL,36.64,726.69,AR,5,US,0.0,0.0,0.0,False,2020-10-03,0
2276882,2020-10-03 03:08:50+00:00,ECOMMERCE,7.0,MANUAL,1982.47,53131.52,IL,17.0,US,0.0,0.0,0.0,False,2020-10-03,0
3275350,2020-10-03 14:56:53+00:00,ECOMMERCE,3.0,MANUAL,22.7,0.02,WA,53,US,0.0,0.0,0.0,False,2020-10-03,0
2276742,2020-10-03 15:17:46+00:00,ECOMMERCE,5.0,MANUAL,38.99,37186.78,IL,17.0,US,0.0,0.0,0.0,False,2020-10-03,0
1828320,2020-10-04 03:00:37+00:00,ECOMMERCE,3.0,MANUAL,12.17,7909.97,FL,12,US,0.0,0.0,0.0,False,2020-10-04,0
2614926,2020-10-04 00:48:16+00:00,OTHER,12.0,CHIP,40.14,910.22,NV,32.0,US,1.0,1.0,1.0,False,2020-10-04,0
1380480,2020-10-04 12:33:24+00:00,ECOMMERCE,2.0,CARD_ON_FILE,6.35,808.4,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
1827834,2020-10-04 20:48:14+00:00,ECOMMERCE,2.0,MANUAL,20.52,47580.13,FL,12,US,0.0,0.0,0.0,False,2020-10-04,0
861959,2020-10-04 02:34:45+00:00,ECOMMERCE,13.0,MANUAL,5.78,14423.73,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
1380681,2020-10-04 01:31:51+00:00,ECOMMERCE,7.0,CARD_ON_FILE,3.99,0.0,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
2844401,2020-10-04 21:22:07+00:00,ECOMMERCE,2.0,MANUAL,13.49,1937.98,PA,42.0,US,0.0,0.0,0.0,False,2020-10-04,0
1828066,2020-10-04 10:14:00+00:00,ECOMMERCE,2.0,MANUAL,14.49,1600.03,FL,12,US,0.0,0.0,0.0,False,2020-10-04,0
156,2020-10-04 18:47:20+00:00,OTHER,72.0,CHIP_FALLBACK,880.36,198.67,NJ,34.0,US,1.0,1.0,1.0,False,2020-10-04,1
1380536,2020-10-04 07:13:01+00:00,ECOMMERCE,4.0,MANUAL,1.67,2443.2,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
2583775,2020-10-04 14:43:54+00:00,ECOMMERCE,20.0,MANUAL,42.64,2403.25,NJ,34.0,US,0.0,0.0,0.0,False,2020-10-04,0
861466,2020-10-04 13:51:11+00:00,ECOMMERCE,2.0,MANUAL,25.2,6773.13,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
1827953,2020-10-04 17:23:27+00:00,ECOMMERCE,2.0,MANUAL,14.28,49912.4,FL,12,US,0.0,0.0,0.0,False,2020-10-04,0
861184,2020-10-04 20:48:47+00:00,ECOMMERCE,2.0,CARD_ON_FILE,14.17,2783.14,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
155,2020-10-04 18:58:43+00:00,OTHER,93.0,CHIP_FALLBACK,12.33,1079.03,NJ,34.0,US,1.0,1.0,1.0,False,2020-10-04,1
861889,2020-10-04 04:05:03+00:00,ECOMMERCE,16.0,MANUAL,19.91,1085.75,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
861314,2020-10-04 16:31:56+00:00,ECOMMERCE,3.0,CARD_ON_FILE,46.76,3064.0,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
861834,2020-10-04 05:45:36+00:00,ECOMMERCE,2.0,MANUAL,10.74,2030.4,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
1380513,2020-10-04 07:58:30+00:00,ECOMMERCE,21.0,MANUAL,11.07,5121.27,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
861464,2020-10-04 13:52:25+00:00,ECOMMERCE,17.0,MANUAL,15.12,17039.62,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
1380568,2020-10-04 06:30:58+00:00,ECOMMERCE,20.0,MANUAL,11.67,4467.43,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
2053093,2020-10-04 20:01:04+00:00,ECOMMERCE,1.0,CARD_ON_FILE,2.39,8974.56,GA,13,US,0.0,0.0,0.0,False,2020-10-04,0
1380587,2020-10-04 05:57:12+00:00,ECOMMERCE,21.0,MANUAL,11.07,4399.57,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
2053230,2020-10-04 06:55:37+00:00,ECOMMERCE,3.0,CARD_ON_FILE,88.57,24637.21,GA,13,US,0.0,0.0,0.0,False,2020-10-04,0
3275021,2020-10-04 17:33:58+00:00,ECOMMERCE,3.0,CARD_ON_FILE,15.0,190.52,WA,53,US,0.0,0.0,0.0,False,2020-10-04,0
2481157,2020-10-04 12:47:05+00:00,ECOMMERCE,25.0,MANUAL,23.78,6630.53,NC,37.0,US,0.0,0.0,0.0,False,2020-10-04,0
1380624,2020-10-04 05:02:32+00:00,ECOMMERCE,15.0,MANUAL,11.67,3499.8,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
1380324,2020-10-04 23:22:33+00:00,ECOMMERCE,23.0,MANUAL,54.33,214.8,CA,6.0,US,0.0,0.0,0.0,False,2020-10-04,0
1827849,2020-10-04 20:23:41+00:00,ECOMMERCE,1.0,MANUAL,13.98,10569.85,FL,12,US,0.0,0.0,0.0,False,2020-10-04,0
2583769,2020-10-04 16:21:55+00:00,ECOMMERCE,3.0,CARD_ON_FILE,261.27,651.87,NJ,34.0,US,0.0,0.0,0.0,False,2020-10-04,0
861918,2020-10-04 03:38:55+00:00,ECOMMERCE,4.0,CARD_ON_FILE,27.93,60846.11,AR,5,US,0.0,0.0,0.0,False,2020-10-04,0
2053085,2020-10-04 20:11:55+00:00,ECOMMERCE,1.0,CARD_ON_FILE,2.36,7999.77,GA,13,US,0.0,0.0,0.0,False,2020-10-04,0
3275113,2020-10-04 04:24:44+00:00,ECOMMERCE,10.0,MANUAL,123.48,838.47,WA,53,US,0.0,0.0,0.0,False,2020-10-04,0
2423203,2020-10-04 00:10:10+00:00,ECOMMERCE,6.0,CARD_ON_FILE,129.99,84.13,MN,27.0,US,0.0,0.0,0.0,False,2020-10-04,0
3274994,2020-10-04 18:10:57+00:00,ECOMMERCE,3.0,MANUAL,10.69,1017.82,WA,53,US,0.0,0.0,0.0,False,2020-10-04,0
2276213,2020-10-04 17:30:03+00:00,ECOMMERCE,2.0,MANUAL,21.68,30926.59,IL,17.0,US,0.0,0.0,0.0,False,2020-10-04,0
3274866,2020-10-04 22:22:27+00:00,ECOMMERCE,11.0,MANUAL,0.93,2935.2,WA,53,US,0.0,0.0,0.0,False,2020-10-04,0
2053019,2020-10-04 23:11:00+00:00,ECOMMERCE,1.0,CARD_ON_FILE,2.37,9023.21,GA,13,US,0.0,0.0,0.0,False,2020-10-04,0
1828034,2020-10-04 12:09:58+00:00,ECOMMERCE,2.0,MANUAL,11.68,3335.59,FL,12,US,0.0,0.0,0.0,False,2020-10-04,0
2583807,2020-10-04 04:47:06+00:00,ECOMMERCE,30.0,CARD_ON_FILE,55.22,9616.39,NJ,34.0,US,0.0,0.0,0.0,False,2020-10-04,0
3274793,2020-10-05 01:03:41+00:00,ECOMMERCE,14.0,MANUAL,6.99,3147.77,WA,53,US,0.0,0.0,0.0,False,2020-10-05,0
1380275,2020-10-05 01:58:40+00:00,ECOMMERCE,15.0,MANUAL,37.82,944.36,CA,6.0,US,0.0,0.0,0.0,False,2020-10-05,0
1827498,2020-10-05 13:38:41+00:00,ECOMMERCE,2.0,MANUAL,21.9,22365.93,FL,12,US,0.0,0.0,0.0,False,2020-10-05,0
2583489,2020-10-05 21:14:58+00:00,ECOMMERCE,25.0,MANUAL,10.07,6915.59,NJ,25.0,US,0.0,0.0,0.0,False,2020-10-05,0
2275794,2020-10-05 23:01:35+00:00,ECOMMERCE,2.0,MANUAL,18.3,31115.73,IL,17.0,US,0.0,0.0,0.0,False,2020-10-05,0
860330,2020-10-05 17:29:15+00:00,ECOMMERCE,3.0,MANUAL,26.54,12581.18,AR,5,US,0.0,0.0,0.0,False,2020-10-05,0
2481070,2020-10-05 13:09:26+00:00,ECOMMERCE,29.0,MANUAL,44.28,4966.79,NC,37.0,US,0.0,0.0,0.0,False,2020-10-05,0
3274536,2020-10-05 19:30:07+00:00,ECOMMERCE,8.0,MANUAL,1.38,492.15,WA,53,US,0.0,0.0,0.0,False,2020-10-05,0
1380063,2020-10-05 13:23:37+00:00,ECOMMERCE,3.0,MANUAL,22.82,0.0,CA,6.0,US,0.0,0.0,0.0,False,2020-10-05,0
2583664,2020-10-05 11:08:15+00:00,MOTO,3.0,MANUAL,17.2,5016.95,NJ,34.0,US,0.0,0.0,0.0,False,2020-10-05,0
861088,2020-10-05 00:01:46+00:00,ECOMMERCE,21.0,MANUAL,19.91,943.48,AR,5,US,0.0,0.0,0.0,False,2020-10-05,0
2844321,2020-10-05 04:06:16+00:00,ECOMMERCE,11.0,CARD_ON_FILE,127.14,28334.75,PA,42.0,US,0.0,0.0,0.0,False,2020-10-05,0
1380234,2020-10-05 03:36:30+00:00,ECOMMERCE,21.0,MANUAL,11.67,3708.93,CA,6.0,US,0.0,0.0,0.0,False,2020-10-05,0
3274784,2020-10-05 01:32:18+00:00,ECOMMERCE,11.0,MANUAL,9.92,2416.64,WA,53,US,0.0,0.0,0.0,False,2020-10-05,0
1827558,2020-10-05 08:30:06+00:00,ECOMMERCE,1.0,MANUAL,16.49,42048.09,FL,12,US,0.0,0.0,0.0,False,2020-10-05,0
2981015,2020-10-05 21:57:36+00:00,OTHER,7.0,CHIP,125.84,1344.34,TX,48.0,US,1.0,1.0,1.0,False,2020-10-05,0
154,2020-10-05 23:19:11+00:00,ECOMMERCE,6.0,MANUAL,563.63,13466.13,UT,49.0,US,0.0,0.0,0.0,False,2020-10-05,1
1379978,2020-10-05 17:14:57+00:00,OTHER,2.0,CHIP,5.58,66.91,CA,6.0,US,1.0,1.0,0.0,False,2020-10-05,0
860212,2020-10-05 18:47:22+00:00,ECOMMERCE,4.0,CARD_ON_FILE,92.54,3922.46,AR,5,US,0.0,0.0,0.0,False,2020-10-05,0
1827585,2020-10-05 07:41:00+00:00,ECOMMERCE,2.0,MANUAL,21.3,23340.11,FL,12,US,0.0,0.0,0.0,False,2020-10-05,0
