key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cardholder_presence,card_presence,partial_approval_capable,pin_present,cc_acceptor_country
578d482b-fdbf-4d64-aca8-71f6ad8fbce0,2022-03-10T16:35:08Z,ECOMMERCE,2,MANUAL,54.18,20.91,WA,53,0,0,0,false,US
aa0cbbad-5c43-46bc-8899-9d85459bfc37,2022-03-10T16:35:04Z,ECOMMERCE,2,CARD_ON_FILE,8.2,48.43,CA,06,0,0,0,false,US
1801a82f-0168-4534-8e69-e4bb1eebd680,2022-03-10T16:34:26Z,ECOMMERCE,1,MANUAL,33.97,15585.47,FL,12,0,0,0,false,US
4423c88e-c51b-49ae-8252-bc7490f68443,2022-03-10T16:34:19Z,OTHER,3,CHIP,11.4,191.13,FL,12,1,1,1,false,US
63beac0b-99be-430d-9aba-ee2031393d3c,2022-03-10T16:34:05Z,ECOMMERCE,2,MANUAL,12.96,1626.66,AR,05,0,0,0,false,US
d2e52344-018a-4349-8b10-ada401c580e7,2022-03-10T16:32:55Z,ECOMMERCE,1,MANUAL,18.87,935.21,OH,39,0,0,0,false,US
36ddf086-9cc4-48c4-8242-3399030d6317,2022-03-10T16:32:18Z,OTHER,4,CHIP,1.26,57.26,ID,16,1,1,1,false,US
7295f891-e62e-4120-a346-993ee32cb36e,2022-03-10T16:32:00Z,ECOMMERCE,1,MANUAL,9.73,954.08,WA,53,0,0,0,false,US
f4a55700-9eb0-40de-882a-53c69a30b64a,2022-03-10T16:31:13Z,ECOMMERCE,1,MANUAL,11.43,14765.77,FL,12,0,0,0,false,US
692d7130-0dc3-431c-8155-e7266fa5a520,2022-03-10T16:29:43Z,ECOMMERCE,4,CARD_ON_FILE,16.98,821.41,OH,39,0,0,0,false,US
3e2c52e4-87b2-4f24-a10d-4aae67c2907c,2022-03-10T16:29:12Z,ECOMMERCE,14,MANUAL,55.96,5761.65,WA,53,0,0,0,false,US
994b5ecb-d30a-4faa-a2d4-bdd3ac50ea41,2022-03-10T16:28:52Z,ECOMMERCE,1,CARD_ON_FILE,17.04,364.8,CA,06,0,0,0,false,US
ecb751f8-c2da-48ac-8336-02111cebb25d,2022-03-10T16:28:44Z,OTHER,20,CHIP,43.17,0.0,FL,12,1,1,1,false,US
7636dfb8-6070-4bb8-ab02-3d2dd596566e,2022-03-10T16:28:16Z,OTHER,3,CHIP,40.0,92.58,LA,22,1,1,1,false,US
d3a807c0-5e18-48ea-bd6f-b42bf5b8293f,2022-03-10T16:28:03Z,ECOMMERCE,15,CARD_ON_FILE,391.64,280.46,NE,31,0,0,0,false,US
e23e3f74-70d1-4dab-a1fc-c5988d849c51,2022-03-10T16:27:31Z,ECOMMERCE,2,MANUAL,49.74,15619.44,FL,12,0,0,0,false,US
2fdcd686-e956-4c38-b884-0ba3650bea0c,2022-03-10T16:27:28Z,ECOMMERCE,10,CARD_ON_FILE,27.97,740.46,OH,39,0,0,0,false,US
3e4b224e-81e7-43d2-8799-086ac3a7c342,2022-03-10T16:27:27Z,MOTO,7,CARD_ON_FILE,429.66,3558.35,CA,06,0,0,0,false,US
4b11b6f2-1244-41eb-a34e-fb350d833991,2022-03-10T16:26:37Z,ECOMMERCE,19,CARD_ON_FILE,80.0,160.08,NC,37,0,0,0,false,US
d26db35b-1f2b-443d-8424-e4ec3d7b9df4,2022-03-10T16:26:04Z,OTHER,22,MAGSTRIPE,24.99,1782.8,FL,12,1,1,0,false,US
08dc5496-0db4-422c-ad63-d8de4698f60b,2022-03-10T16:25:17Z,ECOMMERCE,8,MANUAL,69.68,212.38,TX,48,0,0,0,false,US
ccd5f35c-0b80-41a7-823b-61556529d2de,2022-03-10T16:25:08Z,OTHER,5,CHIP,78.0,158.0,FL,12,1,1,1,false,US
02a9dfd0-430e-47c7-be98-ccd8d4987765,2022-03-10T16:24:43Z,ECOMMERCE,5,MANUAL,363.0,3250.46,NJ,34,0,0,0,false,US
4ffa8256-d1da-4480-b7d2-51ab38843f3f,2022-03-10T16:24:32Z,OTHER,21,MANUAL,241.45,146.31,CA,06,1,0,1,false,US
cf4f2717-72e3-42a7-9ab1-f4eb9ace3b7a,2022-03-10T16:22:31Z,OTHER,11,CHIP,9.22,118.45,FL,12,1,1,0,false,US
464f7b35-8a6a-4983-867c-8a8da2031bdb,2022-03-10T16:22:13Z,ECOMMERCE,10,MANUAL,27.98,5989.01,WA,53,0,0,0,false,US
95be7496-be52-4079-87a5-21ce38dde68f,2022-03-10T16:22:12Z,ECOMMERCE,1,MANUAL,11.61,3884.52,WA,53,0,0,0,false,US
23ebbc64-bd1c-45c1-83a7-480de090b595,2022-03-10T16:21:46Z,OTHER,4,CHIP,176.8,111.08,ID,16,1,1,0,false,US
7d63d8fb-a2b9-4081-81ca-bd0b0db256d3,2022-03-10T16:21:42Z,ECOMMERCE,1,MANUAL,30.56,13791.16,FL,12,0,0,0,false,US
bc724e8d-a522-4219-9881-4763983b8b7f,2022-03-10T16:21:31Z,ECOMMERCE,6,MANUAL,24.99,5409.87,WA,53,0,0,0,false,US
63caebcd-0177-41b0-9e33-10d553319d45,2022-03-10T16:21:16Z,OTHER,13,CHIP,14.5,1779.38,CA,06,1,1,1,false,US
b3bbc933-f1c9-409a-9a45-407ddb2c7c41,2022-03-10T16:20:25Z,OTHER,1,MANUAL,10.5,11.09,AL,01,1,1,1,false,US
c668c8b9-8a5d-41fe-97fc-b08215b6a3f1,2022-03-10T16:20:19Z,MOTO,5,MANUAL,188.55,4603.54,WA,53,0,0,0,false,US
66ffb6bf-0f07-42d5-b880-10014964be22,2022-03-10T16:20:19Z,OTHER,30,CHIP_FALLBACK,92.58,154.37,LA,22,1,1,0,false,US
80f7e482-1475-4174-96ab-e15fcba67a7d,2022-03-10T16:19:40Z,MOTO,7,CARD_ON_FILE,492.3,3988.01,CA,06,0,0,0,false,US
b8f1db67-0378-4477-b7fb-ddcf914ed6ca,2022-03-10T16:18:34Z,ECOMMERCE,3,CARD_ON_FILE,27.14,16.78,CA,06,0,0,0,false,US
0feb0f05-7277-4b50-bedf-2ac4ebc9f8dd,2022-03-10T16:17:51Z,MOTO,5,CARD_ON_FILE,368.13,4480.31,CA,06,0,0,0,false,US
74063a08-d01d-4df4-b6b8-138b00a4e9ec,2022-03-10T16:17:46Z,ECOMMERCE,1,MANUAL,13.57,14605.29,FL,12,0,0,0,false,US
fb7bb6c4-113a-4728-8b4e-5fa0b189ee99,2022-03-10T16:17:21Z,ECOMMERCE,3,MANUAL,26.61,94.0,WA,53,0,0,0,false,US
8bdf2d0a-c148-44e2-a6ca-49bb7c24f6ec,2022-03-10T16:16:42Z,ECOMMERCE,1,CARD_ON_FILE,16.78,0.0,CA,06,0,0,0,false,US
3ba4e065-3a2f-48bf-927d-20af12efa341,2022-03-10T16:16:11Z,MOTO,4,CARD_ON_FILE,414.28,4848.44,CA,06,0,0,0,false,US
0afb8e2a-cda3-4249-92c8-be21fa126755,2022-03-10T16:15:56Z,OTHER,2,CHIP,20.63,478.69,FL,12,1,1,1,false,US
2b29473e-fb57-4a64-80b9-9ced626176bf,2022-03-10T16:15:51Z,OTHER,1,CHIP,35.95,18.07,NY,36,1,1,1,false,US
c515be12-7280-40f5-afb0-c5a9700f2281,2022-03-10T16:15:00Z,MOTO,4,MANUAL,143.55,265.68,GA,13,0,0,0,false,US
7817b387-9957-4e05-a227-f9b1aef88fd9,2022-03-10T16:14:59Z,ECOMMERCE,1,MANUAL,37.97,15669.18,FL,12,0,0,0,false,US
6a318286-ad45-41d0-bfee-3581d70b2260,2022-03-10T16:13:58Z,MOTO,5,CARD_ON_FILE,314.48,5262.72,CA,06,0,0,0,false,US
f54edcf3-d011-4cda-b1e2-46bb7dd1f6d3,2022-03-10T16:13:53Z,ECOMMERCE,3,CARD_ON_FILE,41.17,335.66,VA,51,0,0,0,false,US
8985d5e2-0671-460d-b5a2-42470756f7e7,2022-03-10T16:13:37Z,ECOMMERCE,2,MANUAL,24.99,5393.98,WA,53,0,0,0,false,US
95813895-7b0e-4dd8-890a-0012f68e49d0,2022-03-10T16:12:23Z,OTHER,3,CHIP,22.51,309.91,FL,12,1,1,1,false,US
c44a134d-db5d-4bb7-8d5d-e1da131d093e,2022-03-10T16:10:17Z,ECOMMERCE,1,MANUAL,17.96,15707.15,FL,12,0,0,0,false,US
7f9cda39-ffdd-474a-a322-e088b36d5ec1,2022-03-10T16:10:01Z,ECOMMERCE,21,CARD_ON_FILE,200.0,1986.37,DC,11,0,0,0,false,US
95aebe58-e741-4320-aeeb-484e624f341b,2022-03-10T16:08:07Z,MOTO,2,CARD_ON_FILE,4.95,838.07,NY,36,0,0,0,false,US
caca972a-fb2d-45d0-ad85-33c944b61b5d,2022-03-10T16:07:55Z,OTHER,1,CHIP,10.4,0.0,SC,45,1,1,1,false,US
fc294f6e-1a0d-41a5-8c5f-7172f49e63e6,2022-03-10T16:07:23Z,ECOMMERCE,1,MANUAL,25.28,3731.28,WA,53,0,0,0,false,US
cde34b51-82d9-41d5-9dba-701c5431fba8,2022-03-10T16:06:54Z,ECOMMERCE,14,MANUAL,176.46,1602.92,AR,05,0,0,0,false,US
c4ece81c-6bcc-452b-af65-1ae6edc53caf,2022-03-10T16:06:28Z,ECOMMERCE,2,MANUAL,51.51,3715.85,WA,53,0,0,0,false,US
00eb8ec0-9751-45dc-a4c0-23d1daab7b72,2022-03-10T16:05:54Z,ECOMMERCE,1,MANUAL,19.98,15725.11,FL,12,0,0,0,false,US
44bc44fd-2776-4863-a555-99497fc36c71,2022-03-10T16:05:27Z,MOTO,3,CARD_ON_FILE,105.79,5577.2,CA,06,0,0,0,false,US
b10625a4-b960-44bd-9fa8-19d186db1a8c,2022-03-10T16:05:06Z,ECOMMERCE,11,MANUAL,96.54,0.0,CA,06,0,0,0,false,US
8659f633-a997-4b86-82a6-c3b78ed35036,2022-03-10T16:05:02Z,ECOMMERCE,2,MANUAL,7.0,1706.45,AR,05,0,0,0,false,US
6118701f-d82b-4933-b664-1575e668f0c5,2022-03-10T16:04:57Z,ECOMMERCE,2,MANUAL,48.14,3924.88,WA,53,0,0,0,false,US
185d873a-9d33-480a-b01a-d4c9cc95fdea,2022-03-10T16:02:39Z,ECOMMERCE,3,MANUAL,24.99,6069.04,WA,53,0,0,0,false,US
527b1eda-3e06-49eb-8f64-2158bf5ba99b,2022-03-10T16:02:35Z,OTHER,2,CHIP,9.68,170.04,TX,48,1,1,1,false,US
4c5d0bb9-f56a-43d3-a72a-fcb8ded3e169,2022-03-10T16:02:16Z,ECOMMERCE,1,MANUAL,16.46,15996.45,FL,12,0,0,0,false,US
dbac73d9-125b-4a46-83e8-491d0f7d61d8,2022-03-10T16:02:04Z,OTHER,1,CHIP,109.82,9.53,ID,16,1,1,1,false,US
b0732f91-08bb-412b-817b-4fb3d7d09d62,2022-03-10T16:01:32Z,ECOMMERCE,2,MANUAL,17.41,929.43,NJ,34,0,0,0,false,US
0ff6c58e-8586-432b-ae1a-eea2d73c1c97,2022-03-10T16:01:04Z,OTHER,7,CHIP,81.22,149.97,TX,48,1,1,0,false,US
bcf46568-b133-41a8-91b7-ae82c1f4898d,2022-03-10T15:59:59Z,ECOMMERCE,4,MANUAL,42.89,0.0,WA,53,0,0,0,false,US
922859cd-ad83-4c0b-8345-0d897c8c7e3b,2022-03-10T15:58:32Z,ECOMMERCE,1,MANUAL,7.19,74.77,WA,53,0,0,0,false,US
c89e5211-0b29-41a7-a22c-5c049d0fca27,2022-03-10T15:57:55Z,ECOMMERCE,1,MANUAL,22.64,13821.72,FL,12,0,0,0,false,US
92fe3f54-38cd-475c-9d20-e758ea9edcef,2022-03-10T15:56:57Z,ECOMMERCE,1,CARD_ON_FILE,15.0,130.04,WA,53,0,0,0,false,US
6fbd276e-09d9-4f01-8e0b-aea6e2382ba7,2022-03-10T15:56:36Z,OTHER,6,CHIP,11.77,643.48,TX,48,1,1,1,false,US
b7aded49-12c2-4624-9ac0-681790edbca6,2022-03-10T15:56:22Z,OTHER,5,CHIP,85.2,134.46,FL,12,1,1,1,false,US
72cb3c58-6313-4de2-a13a-07b7f7bc2b38,2022-03-10T15:55:57Z,ECOMMERCE,2,MANUAL,35.09,3091.37,WA,53,0,0,0,false,US
fcb52884-3708-4ae5-b11c-7c1e19193508,2022-03-10T15:55:57Z,ECOMMERCE,2,CARD_ON_FILE,24.6,275.65,VA,51,0,0,0,false,US
b479989b-82cb-4f04-957d-de592d9c3472,2022-03-10T15:55:09Z,OTHER,16,CHIP,45.99,45.17,TX,48,1,1,1,false,US
577178ef-7bd1-4957-b866-ac6906dd08b3,2022-03-10T15:54:24Z,ECOMMERCE,9,MANUAL,147.73,164.95,NJ,34,0,0,1,false,US
c65e833d-6bff-4ac7-aab7-01ba9cfe0baa,2022-03-10T15:54:14Z,OTHER,2,CHIP,438.65,1158.3,KY,21,1,1,1,false,US
1a1b136a-d1bf-4634-bd3c-8d99a92ff334,2022-03-10T15:54:07Z,ECOMMERCE,1,MANUAL,17.19,14618.86,FL,12,0,0,0,false,US
b2cf6e89-ce73-408b-b164-36ae80fa8a65,2022-03-10T15:52:37Z,ECOMMERCE,3,MANUAL,91.37,4368.5,WA,53,0,0,0,false,US
4b60819d-0397-435a-9084-464e42dfae75,2022-03-10T15:52:26Z,ECOMMERCE,7,MANUAL,264.7,312.68,NJ,34,0,0,1,false,US
d2f7337d-94d8-40ae-8a71-59a855230dce,2022-03-10T15:50:44Z,OTHER,1,CHIP,17.55,0.0,TN,47,1,1,0,false,US
bb593a87-8305-4d77-bb06-d617d1af56b5,2022-03-10T15:49:56Z,ECOMMERCE,11,CARD_ON_FILE,67.48,90.02,GA,13,0,0,0,false,US
4d08741a-af9b-4d48-9a6c-2c1985588a2a,2022-03-10T15:49:35Z,ECOMMERCE,2,MANUAL,28.26,13844.36,FL,12,0,0,0,false,US
f6d8a98a-0dab-48f6-942b-21eda3ae6d9a,2022-03-10T15:48:25Z,ECOMMERCE,1,CARD_ON_FILE,20.0,145.04,WA,53,0,0,0,false,US
84a43e3e-796f-4740-8a3e-11dd3487e79c,2022-03-10T15:47:06Z,MOTO,17,CARD_ON_FILE,484.19,623.1,IL,17,0,0,0,false,US
f66ff916-2f69-4059-b0b8-512343bbff41,2022-03-10T15:45:23Z,ECOMMERCE,1,MANUAL,24.74,15886.7,FL,12,0,0,0,false,US
3bda0648-4f44-49a8-ad38-de0d5afe6ec1,2022-03-10T15:44:50Z,ECOMMERCE,4,CARD_ON_FILE,769.0,3526.48,ID,16,0,0,0,false,US
9242bcfc-7b1a-4b59-bf1e-d2238a2f4294,2022-03-10T15:44:42Z,ECOMMERCE,18,CARD_ON_FILE,289.86,59757.11,AR,05,0,0,0,false,US
4ab8ea11-03c9-4e35-b879-cc1d84b69367,2022-03-10T15:43:22Z,ECOMMERCE,20,CARD_ON_FILE,289.86,58684.91,AR,05,0,0,0,false,US
c5dc53db-d776-4aba-945b-de60be16362f,2022-03-10T15:43:21Z,ECOMMERCE,7,CARD_ON_FILE,140.94,107.07,FL,12,0,0,0,false,US
22eb0a83-8af3-4817-b441-0d5488630a91,2022-03-10T15:43:04Z,OTHER,3,CHIP,26.66,608.0,FL,12,1,1,1,false,US
276e3721-ca8a-4aeb-8b73-b9cf046ea57b,2022-03-10T15:42:19Z,ECOMMERCE,22,CARD_ON_FILE,289.86,59264.63,AR,05,0,0,0,false,US
def50d35-ccfe-41a0-b8f4-8adc35327abb,2022-03-10T15:40:40Z,OTHER,1,CHIP,42.07,123.02,FL,12,1,1,0,false,US
4660893a-bc2d-46c9-9fe2-f8bc43803dc3,2022-03-10T15:40:08Z,OTHER,1,MAGSTRIPE,27.82,149.68,NC,37,1,1,0,false,US
628e01fb-ea85-4de3-9ca7-df2c87f2853f,2022-03-10T15:40:06Z,ECOMMERCE,2,CARD_ON_FILE,9.36,654.4,MN,27,0,0,0,false,US
f33fbd44-67c6-4769-bda5-b8cb58024151,2022-03-10T15:40:06Z,ECOMMERCE,2,CARD_ON_FILE,21.26,457.43,MN,27,0,0,0,false,US
c777557a-145b-4034-9733-ad8969cabd29,2022-03-10T15:40:06Z,ECOMMERCE,2,CARD_ON_FILE,19.74,634.66,MN,27,0,0,0,false,US
71bec500-fa82-4cec-8e23-0570471f56dd,2022-03-10T15:40:00Z,ECOMMERCE,2,MANUAL,60.15,13872.62,FL,12,0,0,0,false,US
3bb9b7f5-afcd-4527-b5a0-1a9db8babbba,2022-03-10T15:39:54Z,OTHER,20,CHIP,5.38,52.8,FL,12,1,1,1,false,US
28265f6b-a83e-4fbd-976d-b7b253972fed,2022-03-10T15:39:53Z,OTHER,12,CHIP,45.0,283.14,TX,48,1,1,1,false,US
e8e18abb-6d93-46b8-aecd-874b00465f0d,2022-03-10T15:39:17Z,ECOMMERCE,5,CARD_ON_FILE,31.5,468.8,DC,11,0,0,0,false,US
3b5d4f1d-e71c-41c9-b478-5e966b42f685,2022-03-10T15:38:57Z,ECOMMERCE,2,MANUAL,70.67,3770.42,WA,53,0,0,0,false,US
060065d6-69c5-4815-bc7e-fd8fe5434a22,2022-03-10T15:38:14Z,ECOMMERCE,9,CARD_ON_FILE,33.49,706.97,OH,39,0,0,0,false,US
d2e7ac33-6a0c-4c6a-a0b0-f628d76633de,2022-03-10T15:36:42Z,ECOMMERCE,1,MANUAL,13.98,3749.56,WA,53,0,0,0,false,US
405d9405-08f4-46cf-a6f9-998788ff1c55,2022-03-10T15:35:27Z,ECOMMERCE,1,MANUAL,17.68,15911.44,FL,12,0,0,0,false,US
dc35f98f-5d1a-410e-9d29-2f9d2144c179,2022-03-10T15:35:25Z,OTHER,8,CHIP,238.35,25.0,AR,05,1,1,0,false,US
0042d60c-2813-441f-9ae5-105afc0f8882,2022-03-10T15:34:38Z,ECOMMERCE,6,CARD_ON_FILE,52.98,768.43,OH,39,0,0,0,false,US
19b85631-4cbf-4029-b2ec-668fb97b57c7,2022-03-10T15:32:54Z,OTHER,17,CHIP,1.2,50.4,FL,12,1,1,1,false,US
1f1a477e-0e87-446e-b2d0-453db4c5a53c,2022-03-10T15:31:54Z,ECOMMERCE,4,CARD_ON_FILE,40.0,20.0,DC,11,0,0,0,false,US
c3b5aef8-a22e-497a-bbf0-554619b0f910,2022-03-10T15:31:49Z,OTHER,21,CHIP,207.0,42.24,FL,12,1,1,0,false,US
d71650fd-19d5-4beb-9d71-a375d1e6bb4a,2022-03-10T15:31:29Z,ECOMMERCE,3,CARD_ON_FILE,110.2,2137.41,CA,06,0,0,0,false,US
20948aab-d1c9-4144-a009-92bb49152858,2022-03-10T15:29:04Z,OTHER,3,CHIP,3.22,50.64,GA,13,1,1,0,false,US
d4df7274-0e7e-4169-9758-04de00ae22a8,2022-03-10T15:28:58Z,MOTO,1,CARD_ON_FILE,22.46,361.34,CA,06,0,0,0,false,US
b3cae4f6-4fca-44c6-8bfc-b9f72c38807b,2022-03-10T15:27:13Z,OTHER,2,CHIP,6.94,54.76,FL,12,1,1,1,false,US
5f60df45-c588-4807-b962-29a77d0da37e,2022-03-10T15:25:06Z,MOTO,7,MANUAL,1886.77,822.17,CA,06,0,0,1,false,US
0f58541a-1c15-4328-a9f2-2a422c1e639a,2022-03-10T15:24:49Z,OTHER,1,CHIP,21.78,499.32,FL,12,0,0,1,false,US
f3fa7a55-1995-4740-a5f8-0e37ac9e7e1b,2022-03-10T15:24:14Z,ECOMMERCE,1,MANUAL,19.15,13932.77,FL,12,0,0,0,false,US
3583059b-fd63-4db4-bb0d-1f06c719d989,2022-03-10T15:24:04Z,ECOMMERCE,17,MANUAL,275.88,625.24,WA,53,0,0,0,false,US
7d4f599e-15c9-4006-b79e-fd6f658da835,2022-03-10T15:22:16Z,OTHER,3,CHIP,15.0,3870.43,FL,12,1,1,1,false,US
019da009-e8c0-4d25-ba84-e1878a79289e,2022-03-10T15:22:02Z,OTHER,5,CHIP,167.94,179.72,TX,48,1,1,1,false,US
76e48043-14bc-4ab9-8253-34865e629da9,2022-03-10T15:20:46Z,OTHER,23,CHIP,53.86,127.67,FL,12,1,1,1,false,US
1db99944-d3bc-4930-a664-ba84e8e50901,2022-03-10T15:19:27Z,ECOMMERCE,1,MANUAL,22.73,14636.05,FL,12,0,0,0,false,US
aed04b55-b2c8-41ed-8f79-3732228e54b0,2022-03-10T15:19:01Z,ECOMMERCE,2,MANUAL,24.12,1655.96,AR,05,0,0,0,false,US
f498af4b-1b73-4a61-841a-f151fa31ac16,2022-03-10T15:17:33Z,OTHER,4,CHIP,12.73,1107.29,GA,13,1,1,0,false,US
f7003055-6ad0-43c3-a4d4-886f691093a1,2022-03-10T15:14:11Z,ECOMMERCE,1,MANUAL,15.69,14658.78,FL,12,0,0,0,false,US
46f20e82-050f-4903-b2a6-96617f5d2af0,2022-03-10T15:13:49Z,OTHER,1,CHIP,10.9,29.74,GA,13,1,1,1,false,US
bdee98c3-b683-436a-a429-b43d66b4c33e,2022-03-10T15:10:04Z,ECOMMERCE,10,CARD_ON_FILE,500.0,1536.05,CA,06,0,0,0,false,US
91483487-5a76-46db-b1e5-7dc49aa6ddab,2022-03-10T15:09:17Z,ECOMMERCE,5,CARD_ON_FILE,210.41,0.0,NY,36,0,0,0,false,US
f135789b-3d06-4fe3-b052-3b9b07f6e4c6,2022-03-10T15:09:05Z,ECOMMERCE,2,MANUAL,32.98,14674.47,FL,12,0,0,0,false,US
efc34708-4dd4-43d6-8413-aa057a8aa204,2022-03-10T15:08:07Z,ECOMMERCE,2,MANUAL,26.56,426.6,CA,06,0,0,0,false,US
6165de1e-0ce5-461a-98e8-b345f6389e69,2022-03-10T15:06:28Z,ECOMMERCE,1,MANUAL,37.39,773.85,CA,06,0,0,0,false,US
03db93ac-133e-470f-ab2e-90e544fe37ca,2022-03-10T15:03:05Z,OTHER,7,CHIP,15.48,278.09,TX,48,1,1,0,false,US
a07ce7d1-4ea4-4b5c-ade7-3a0e551d69b7,2022-03-10T15:03:04Z,OTHER,9,CHIP,10.98,645.88,WA,53,1,1,1,false,US
150502cf-a624-403e-9da4-d4f1832bce88,2022-03-10T14:57:55Z,MOTO,16,MANUAL,45.18,4224.04,NJ,34,0,0,0,false,US
740035a8-79ba-40a1-a215-66e3324d3d6d,2022-03-10T14:57:22Z,ECOMMERCE,3,CARD_ON_FILE,11.36,2.86,OR,41,0,0,0,false,US
5bd2657e-4c1c-4601-b839-68a0573f7647,2022-03-10T14:57:18Z,MOTO,4,MANUAL,21.23,3994.43,NJ,34,0,0,0,false,US
405b6a49-0a0b-4432-90ad-b56f515a5ee9,2022-03-10T14:57:03Z,OTHER,3,CHIP,3.4,171.78,FL,12,1,1,1,false,US
ba5d71d8-649f-4278-813a-462ca33b8730,2022-03-10T14:57:03Z,ECOMMERCE,8,CARD_ON_FILE,100.0,113.82,DC,11,0,0,0,false,US
814dccd4-be80-4ae9-9228-583372d08b96,2022-03-10T14:54:56Z,OTHER,4,CHIP,7.21,54.37,FL,12,1,1,1,false,US
abefd8e8-152b-44cb-a85d-47e8eb596b45,2022-03-10T14:54:09Z,MOTO,3,MANUAL,185.0,27.32,GA,13,0,0,0,false,US
6feabd73-a058-44a4-abdf-a03e6a998b50,2022-03-10T14:52:53Z,OTHER,1,CHIP,24.64,257.86,FL,12,1,1,0,false,US
456e7a38-bcf1-44c8-b74b-9d35aa32f2dc,2022-03-10T14:51:52Z,MOTO,13,CARD_ON_FILE,110.01,1504.64,PA,42,0,0,0,false,US
40925733-89cd-45bd-8f3c-102129d4d4bd,2022-03-10T14:49:57Z,ECOMMERCE,1,MANUAL,519.7,2754.1,NJ,34,0,0,0,false,US
08ced9f3-9221-47c8-9847-a0475425791c,2022-03-10T14:47:27Z,OTHER,2,CHIP,23.91,282.06,TX,48,1,1,1,false,US
84be250c-140c-4c04-b933-c12ea27ff231,2022-03-10T14:46:26Z,ECOMMERCE,2,MANUAL,22.89,109.32,WA,53,0,0,0,false,US
7a16ae73-ca13-46f1-bfc1-0b82f5bb7efa,2022-03-10T14:45:41Z,OTHER,2,CHIP,9.72,8.24,MO,29,1,1,1,false,US
1071f485-3a9a-45e2-ab82-9a0f4fca2790,2022-03-10T14:45:34Z,MOTO,3,CARD_ON_FILE,105.18,5682.99,CA,06,0,0,0,false,US
7d0e4c38-a0a8-4a46-acdc-b6c32a44717a,2022-03-10T14:45:22Z,ECOMMERCE,1,MANUAL,141.22,3273.8,NJ,34,0,0,0,false,US
dbcd4904-dd69-4715-b3b3-4b80541f4014,2022-03-10T14:43:19Z,ECOMMERCE,1,MANUAL,141.22,3415.02,NJ,34,0,0,0,false,US
55ba1c4c-813d-4cf6-a983-3465992b6095,2022-03-10T14:40:46Z,MOTO,1,MANUAL,12.48,0.0,NY,36,0,0,0,false,US
aee833a1-51d0-4042-adea-12c74930225e,2022-03-10T14:38:32Z,OTHER,16,CHIP,28.31,58.18,FL,12,1,1,1,false,US
923ae478-31d2-4f3d-974c-1f0dd1ef7cc5,2022-03-10T14:38:22Z,ECOMMERCE,1,MANUAL,19.98,14166.94,FL,12,0,0,0,false,US
715d8e53-b526-448a-bf58-46cdba0175b4,2022-03-10T14:37:33Z,OTHER,1,CHIP,27.08,1158.79,FL,12,1,1,1,false,US
5217b685-fa8b-44ee-abfe-1ca3acbd8452,2022-03-10T14:36:52Z,ECOMMERCE,1,MANUAL,19.51,16012.91,FL,12,0,0,0,false,US
bdf50936-04f8-476c-ba04-abc4dc8cd68e,2022-03-10T14:35:58Z,ECOMMERCE,1,MANUAL,15.22,22928.4,FL,12,0,0,0,false,US
b98b5f58-3d33-40b0-adc1-f249dec31161,2022-03-10T14:35:58Z,ECOMMERCE,2,MANUAL,29.44,22943.62,FL,12,0,0,0,false,US
82e3634b-6855-4eb8-b59e-8b1075115287,2022-03-10T14:35:27Z,OTHER,6,CHIP_FALLBACK,7.0,18.19,TX,48,1,1,0,false,US
d2d4f5e4-0df2-47eb-b9e9-3b19bfef74c0,2022-03-10T14:35:07Z,ECOMMERCE,8,MANUAL,3.0,1820.01,CO,08,0,0,0,false,US
ba00ae49-6b58-4d2d-8e10-08beaf5bbdd0,2022-03-10T14:34:53Z,ECOMMERCE,19,CARD_ON_FILE,289.86,58974.77,AR,05,0,0,0,false,US
0ffa5b09-3d41-4497-b484-5abe3e9630f9,2022-03-10T14:34:32Z,ECOMMERCE,1,MANUAL,19.98,15745.09,FL,12,0,0,0,false,US
ccab2975-54e0-43aa-9282-8ac81ff09242,2022-03-10T14:33:46Z,ECOMMERCE,21,CARD_ON_FILE,289.86,58395.05,AR,05,0,0,0,false,US
9fcf6785-385b-498c-82e1-81761e051ede,2022-03-10T14:33:42Z,MOTO,8,MANUAL,900.0,986.37,FL,12,0,0,1,false,US
6c39eb54-5324-4297-a976-7a2541ab0a42,2022-03-10T14:32:52Z,ECOMMERCE,5,CARD_ON_FILE,20.45,1102.86,MN,27,0,0,0,false,US
6ccf4612-984d-4d4e-a5e7-8470eabbf285,2022-03-10T14:32:52Z,ECOMMERCE,5,CARD_ON_FILE,200.29,1445.87,MN,27,0,0,0,false,US
8cfb7ddb-e810-4f35-b018-b52329a3d23e,2022-03-10T14:32:39Z,ECOMMERCE,2,MANUAL,27.53,14018.28,FL,12,0,0,0,false,US
c50c4bfe-ee48-4bb7-ad16-7221a93dada4,2022-03-10T14:32:33Z,ECOMMERCE,11,CARD_ON_FILE,108.05,468.9,TX,48,0,0,0,false,US
9ed168d9-5878-40cb-8b37-847056483c71,2022-03-10T14:32:23Z,ECOMMERCE,7,MANUAL,60.95,154.25,WA,53,0,0,0,false,US
3f766190-5b1d-4253-b163-b80df4f60ba1,2022-03-10T14:30:50Z,ECOMMERCE,9,CARD_ON_FILE,5.85,892.6,MN,27,0,0,0,false,US
