,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cc_acceptor_country,cardholder_presence,card_presence,partial_approval_capable,pin_present,date,is_fraud
1812311,2020-11-03 18:30:20+00:00,OTHER,12.0,MANUAL,29.81,3736.93,FL,12,US,0.0,1.0,0.0,False,2020-11-03,0
831643,2020-11-03 03:51:34+00:00,ECOMMERCE,7.0,CARD_ON_FILE,35.66,27730.67,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2263885,2020-11-03 01:14:29+00:00,ECOMMERCE,2.0,MANUAL,12.08,46450.37,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
830978,2020-11-03 16:54:02+00:00,ECOMMERCE,11.0,CARD_ON_FILE,27.85,8681.61,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2043597,2020-11-03 01:18:44+00:00,ECOMMERCE,10.0,MANUAL,59.94,46534.01,GA,13,US,0.0,0.0,1.0,False,2020-11-03,0
1812226,2020-11-03 19:45:01+00:00,ECOMMERCE,6.0,CARD_ON_FILE,112.5,3521.85,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
2263691,2020-11-03 14:04:03+00:00,ECOMMERCE,1.0,MANUAL,9.2,33494.53,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
2263346,2020-11-03 23:24:36+00:00,ECOMMERCE,4.0,MANUAL,121.76,36857.6,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
2574688,2020-11-03 00:27:45+00:00,ECOMMERCE,17.0,MANUAL,11.54,19611.89,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
2774968,2020-11-03 20:50:38+00:00,ECOMMERCE,3.0,CARD_ON_FILE,21.0,761.8,OH,39.0,US,0.0,0.0,0.0,False,2020-11-03,0
2043519,2020-11-03 14:42:21+00:00,ECOMMERCE,13.0,MANUAL,15.0,2429.31,GA,13,US,0.0,0.0,0.0,False,2020-11-03,0
831766,2020-11-03 02:08:34+00:00,ECOMMERCE,27.0,CARD_ON_FILE,55.2,44415.39,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
3018313,2020-11-03 16:38:59+00:00,ECOMMERCE,1.0,MANUAL,352.35,318.31,UT,49.0,US,0.0,0.0,0.0,False,2020-11-03,0
2263446,2020-11-03 21:10:21+00:00,ECOMMERCE,2.0,MANUAL,28.04,48625.41,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
1368466,2020-11-03 21:20:10+00:00,ECOMMERCE,2.0,MANUAL,19.8,6585.46,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
2613731,2020-11-03 00:16:31+00:00,ECOMMERCE,18.0,MANUAL,9.9,1564.16,NV,32.0,US,0.0,0.0,0.0,False,2020-11-03,0
1812501,2020-11-03 05:05:42+00:00,ECOMMERCE,4.0,MANUAL,17.84,44045.28,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
2882483,2020-11-03 16:09:03+00:00,ECOMMERCE,1.0,MANUAL,124.9,2668.7,SC,45.0,US,0.0,0.0,0.0,False,2020-11-03,0
1812238,2020-11-03 19:39:18+00:00,ECOMMERCE,2.0,MANUAL,19.75,41693.74,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
1368776,2020-11-03 01:24:55+00:00,ECOMMERCE,1.0,MANUAL,6.38,0.0,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
2574209,2020-11-03 23:30:36+00:00,ECOMMERCE,19.0,MANUAL,17.21,18600.38,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
2043421,2020-11-03 23:36:14+00:00,ECOMMERCE,8.0,CARD_ON_FILE,50.4,11558.29,GA,13,US,0.0,0.0,0.0,False,2020-11-03,0
1368389,2020-11-03 22:09:28+00:00,ECOMMERCE,2.0,MANUAL,20.68,6961.45,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
2263582,2020-11-03 17:30:36+00:00,ECOMMERCE,3.0,MANUAL,123.72,29052.45,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
1812353,2020-11-03 17:18:23+00:00,ECOMMERCE,1.0,MANUAL,10.79,44344.61,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
186611,2020-11-03 16:45:22+00:00,OTHER,3.0,CHIP,15.94,705.83,CT,9.0,US,1.0,1.0,1.0,False,2020-11-03,0
830832,2020-11-03 18:28:37+00:00,ECOMMERCE,3.0,MANUAL,23.04,5276.87,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2574592,2020-11-03 01:35:47+00:00,ECOMMERCE,14.0,MANUAL,20.17,18191.86,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
2474772,2020-11-03 20:37:13+00:00,OTHER,5.0,CHIP,2.02,2058.8,NC,37.0,US,1.0,1.0,0.0,False,2020-11-03,0
2574683,2020-11-03 00:31:08+00:00,ECOMMERCE,19.0,MANUAL,15.22,19559.18,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
3264480,2020-11-03 17:41:22+00:00,ECOMMERCE,4.0,MANUAL,99.99,26869.21,WA,53,US,0.0,0.0,0.0,False,2020-11-03,0
3037193,2020-11-03 23:04:32+00:00,ECOMMERCE,12.0,MANUAL,25.0,25.0,VA,51.0,US,0.0,0.0,0.0,False,2020-11-03,0
3264522,2020-11-03 08:13:19+00:00,MOTO,4.0,MANUAL,50.0,1715.74,WA,53,US,0.0,0.0,0.0,False,2020-11-03,0
186484,2020-11-03 23:04:49+00:00,OTHER,13.0,MAGSTRIPE,28.36,4.0,MD,24.0,US,1.0,1.0,0.0,False,2020-11-03,0
3264525,2020-11-03 08:08:16+00:00,ECOMMERCE,16.0,CARD_ON_FILE,10.3,33737.24,WA,53,US,0.0,0.0,0.0,False,2020-11-03,0
2475117,2020-11-03 01:25:35+00:00,ECOMMERCE,22.0,MANUAL,61.86,41048.01,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
2474907,2020-11-03 17:28:28+00:00,ECOMMERCE,19.0,MANUAL,68.15,41508.04,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
2263492,2020-11-03 20:19:46+00:00,ECOMMERCE,3.0,MANUAL,153.18,42192.36,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
2474766,2020-11-03 20:42:20+00:00,ECOMMERCE,19.0,MANUAL,130.46,38534.35,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
2263344,2020-11-03 23:25:35+00:00,ECOMMERCE,2.0,MANUAL,17.03,43265.48,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
831613,2020-11-03 04:37:55+00:00,ECOMMERCE,1.0,MANUAL,12.78,20349.11,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
831244,2020-11-03 12:43:00+00:00,ECOMMERCE,8.0,CARD_ON_FILE,261.82,2674.76,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
1812328,2020-11-03 17:49:38+00:00,ECOMMERCE,1.0,MANUAL,9.91,60598.54,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
2263802,2020-11-03 02:33:41+00:00,ECOMMERCE,9.0,MANUAL,29.35,43268.91,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
831229,2020-11-03 13:02:54+00:00,ECOMMERCE,3.0,CARD_ON_FILE,33.79,7502.75,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
830954,2020-11-03 17:07:01+00:00,ECOMMERCE,2.0,MANUAL,12.78,20846.02,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2474784,2020-11-03 20:09:17+00:00,ECOMMERCE,22.0,MANUAL,49.64,29168.17,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
830626,2020-11-03 21:23:54+00:00,ECOMMERCE,3.0,CARD_ON_FILE,49.65,844.64,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
1812230,2020-11-03 19:43:25+00:00,ECOMMERCE,2.0,MANUAL,19.17,41713.49,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
1368331,2020-11-03 23:56:30+00:00,ECOMMERCE,2.0,MANUAL,20.22,5968.9,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
2474730,2020-11-03 21:42:46+00:00,OTHER,8.0,CHIP,18.74,1179.52,NC,37.0,US,1.0,1.0,0.0,False,2020-11-03,0
2574366,2020-11-03 20:51:29+00:00,ECOMMERCE,23.0,MANUAL,43.44,16513.68,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
2474999,2020-11-03 14:14:12+00:00,ECOMMERCE,18.0,MANUAL,49.38,46732.89,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
831252,2020-11-03 11:48:02+00:00,ECOMMERCE,4.0,CARD_ON_FILE,26.97,11500.92,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
1812371,2020-11-03 16:50:39+00:00,ECOMMERCE,6.0,MANUAL,3893.08,1545.6,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
2263616,2020-11-03 16:34:04+00:00,ECOMMERCE,2.0,MANUAL,125.14,29382.81,IL,17.0,US,0.0,0.0,0.0,False,2020-11-03,0
831316,2020-11-03 10:16:11+00:00,ECOMMERCE,2.0,MANUAL,12.78,19646.84,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
830784,2020-11-03 18:57:11+00:00,ECOMMERCE,4.0,CARD_ON_FILE,74.0,59615.28,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2574411,2020-11-03 16:11:33+00:00,ECOMMERCE,17.0,MANUAL,26.58,18191.67,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-03,0
1812594,2020-11-03 03:20:21+00:00,ECOMMERCE,8.0,MANUAL,29.99,7091.52,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
1368593,2020-11-03 14:03:21+00:00,ECOMMERCE,13.0,MANUAL,17.92,2795.21,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
3264543,2020-11-03 03:48:50+00:00,ECOMMERCE,4.0,MANUAL,11.99,1768.16,WA,53,US,0.0,0.0,0.0,False,2020-11-03,0
2979259,2020-11-03 02:38:52+00:00,ECOMMERCE,4.0,MANUAL,47.0,13547.76,TX,48.0,US,0.0,0.0,0.0,False,2020-11-03,0
830785,2020-11-03 18:57:09+00:00,ECOMMERCE,21.0,CARD_ON_FILE,66.29,1171.83,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
3264427,2020-11-03 20:46:43+00:00,ECOMMERCE,4.0,MANUAL,149.99,4495.49,WA,53,US,0.0,0.0,0.0,False,2020-11-03,0
2701388,2020-11-03 16:54:14+00:00,OTHER,1.0,CHIP,825.62,1059.42,NY,36.0,US,1.0,1.0,1.0,False,2020-11-03,0
2904202,2020-11-03 22:22:28+00:00,ECOMMERCE,2.0,MANUAL,1.05,111.81,TN,47.0,US,0.0,0.0,0.0,False,2020-11-03,0
1368354,2020-11-03 23:31:20+00:00,ECOMMERCE,14.0,MANUAL,17.99,9.99,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
2474764,2020-11-03 20:46:05+00:00,ECOMMERCE,19.0,MANUAL,85.84,34707.68,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
2574446,2020-11-03 15:39:25+00:00,ECOMMERCE,14.0,MANUAL,29.67,32020.56,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-03,0
2574263,2020-11-03 22:39:42+00:00,ECOMMERCE,11.0,MANUAL,10.76,15513.47,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
830631,2020-11-03 21:16:27+00:00,ECOMMERCE,2.0,CARD_ON_FILE,29.66,8189.11,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
831284,2020-11-03 11:00:29+00:00,ECOMMERCE,1.0,CARD_ON_FILE,11.95,10125.04,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2574223,2020-11-03 23:19:55+00:00,ECOMMERCE,15.0,MANUAL,14.16,18816.74,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-03,0
1368773,2020-11-03 01:41:51+00:00,ECOMMERCE,2.0,CARD_ON_FILE,28.93,9.0,CA,6,US,0.0,0.0,0.0,False,2020-11-03,0
1812471,2020-11-03 07:40:26+00:00,ECOMMERCE,9.0,MANUAL,27.93,31959.6,FL,12,US,0.0,0.0,0.0,False,2020-11-03,0
1812195,2020-11-03 20:08:33+00:00,OTHER,25.0,MAGSTRIPE,36.01,858.33,FL,12,US,1.0,1.0,1.0,False,2020-11-03,0
831648,2020-11-03 03:46:42+00:00,ECOMMERCE,3.0,CARD_ON_FILE,19.36,2874.12,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
228207,2020-11-03 15:33:36+00:00,ECOMMERCE,18.0,MANUAL,5.29,60.75,,,GB,0.0,0.0,0.0,False,2020-11-03,0
2475055,2020-11-03 07:44:46+00:00,ECOMMERCE,6.0,MANUAL,14.78,12236.64,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
831426,2020-11-03 07:26:33+00:00,ECOMMERCE,2.0,MANUAL,10.98,15715.08,AR,5,US,0.0,0.0,0.0,False,2020-11-03,0
2475175,2020-11-03 00:12:36+00:00,ECOMMERCE,23.0,MANUAL,92.01,44897.47,NC,37.0,US,0.0,0.0,0.0,False,2020-11-03,0
116,2020-11-03 00:44:41+00:00,OTHER,33.0,MANUAL,233.52,1288.89,PA,42.0,US,0.0,1.0,1.0,False,2020-11-03,1
2613668,2020-11-04 15:42:50+00:00,ECOMMERCE,3.0,MANUAL,10.59,685.27,NV,32.0,US,0.0,0.0,0.0,False,2020-11-04,0
1811643,2020-11-04 21:17:58+00:00,ECOMMERCE,1.0,MANUAL,12.88,2529.36,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
2263326,2020-11-04 00:34:09+00:00,ECOMMERCE,4.0,MANUAL,19.99,7166.72,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
830454,2020-11-04 02:28:25+00:00,ECOMMERCE,10.0,CARD_ON_FILE,13.98,10169.37,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2573884,2020-11-04 18:10:16+00:00,ECOMMERCE,8.0,CARD_ON_FILE,583.33,0.0,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-04,0
186268,2020-11-04 21:29:23+00:00,OTHER,13.0,CHIP,48.62,99.97,OR,41.0,US,1.0,1.0,0.0,False,2020-11-04,0
2574066,2020-11-04 03:18:51+00:00,ECOMMERCE,27.0,MANUAL,29.1,3012.65,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-04,0
829366,2020-11-04 20:10:57+00:00,ECOMMERCE,3.0,CARD_ON_FILE,25.21,5142.72,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
1811790,2020-11-04 10:50:21+00:00,ECOMMERCE,1.0,MANUAL,19.59,2170.11,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
830458,2020-11-04 02:24:58+00:00,ECOMMERCE,10.0,CARD_ON_FILE,13.98,10340.34,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2573963,2020-11-04 13:04:25+00:00,ECOMMERCE,12.0,MANUAL,10.12,16872.57,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-04,0
186301,2020-11-04 18:39:57+00:00,ECOMMERCE,21.0,MANUAL,134.16,587.07,CO,8.0,US,0.0,0.0,0.0,False,2020-11-04,0
829315,2020-11-04 21:45:33+00:00,ECOMMERCE,5.0,CARD_ON_FILE,18.71,2996.39,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2904194,2020-11-04 19:45:37+00:00,OTHER,9.0,CHIP,15.92,47.46,TN,47.0,US,1.0,1.0,1.0,False,2020-11-04,0
829668,2020-11-04 16:30:06+00:00,ECOMMERCE,6.0,CARD_ON_FILE,47.88,6192.29,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
830406,2020-11-04 03:52:34+00:00,ECOMMERCE,2.0,CARD_ON_FILE,35.95,2933.49,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2263319,2020-11-04 01:32:45+00:00,ECOMMERCE,3.0,MANUAL,128.78,37616.83,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
2574028,2020-11-04 04:54:06+00:00,ECOMMERCE,2.0,MANUAL,21.41,163.69,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-04,0
829369,2020-11-04 20:06:11+00:00,ECOMMERCE,11.0,CARD_ON_FILE,33.91,3249.37,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
830135,2020-11-04 09:50:26+00:00,ECOMMERCE,5.0,CARD_ON_FILE,25.97,992.78,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2474374,2020-11-04 19:17:54+00:00,ECOMMERCE,13.0,MANUAL,65.69,40540.51,NC,37.0,US,0.0,0.0,0.0,False,2020-11-04,0
2573863,2020-11-04 20:34:09+00:00,ECOMMERCE,23.0,MANUAL,27.97,3009.8,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-04,0
3264299,2020-11-04 05:41:50+00:00,ECOMMERCE,10.0,CARD_ON_FILE,21.51,27300.37,WA,53,US,0.0,0.0,0.0,False,2020-11-04,0
2263027,2020-11-04 17:48:56+00:00,ECOMMERCE,3.0,MANUAL,57.43,36700.66,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
2474558,2020-11-04 14:55:01+00:00,ECOMMERCE,21.0,MANUAL,79.94,19523.92,NC,37.0,US,0.0,0.0,0.0,False,2020-11-04,0
1811674,2020-11-04 19:45:18+00:00,ECOMMERCE,2.0,MANUAL,13.97,5974.52,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
2262982,2020-11-04 19:05:00+00:00,ECOMMERCE,2.0,MANUAL,13.62,34824.85,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
1368137,2020-11-04 14:41:40+00:00,ECOMMERCE,2.0,CARD_ON_FILE,36.99,1666.1,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
1367981,2020-11-04 21:16:01+00:00,OTHER,9.0,CHIP,44.41,0.0,CA,6,US,1.0,1.0,1.0,False,2020-11-04,0
1811585,2020-11-04 22:56:21+00:00,ECOMMERCE,9.0,CARD_ON_FILE,44.03,258.27,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
1367954,2020-11-04 22:02:44+00:00,ECOMMERCE,9.0,MANUAL,9.99,477.86,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
2263296,2020-11-04 02:50:26+00:00,ECOMMERCE,1.0,MANUAL,14.67,34686.38,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
829325,2020-11-04 21:32:11+00:00,ECOMMERCE,9.0,CARD_ON_FILE,21.33,4055.02,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
186383,2020-11-04 11:46:48+00:00,ECOMMERCE,3.0,CARD_ON_FILE,5.66,276.43,ON,67.0,CA,0.0,0.0,0.0,False,2020-11-04,0
2774904,2020-11-04 20:50:54+00:00,OTHER,6.0,CHIP,145.69,259.38,OH,39.0,US,1.0,1.0,1.0,False,2020-11-04,0
3264151,2020-11-04 23:37:45+00:00,ECOMMERCE,3.0,MANUAL,34.55,45.43,WA,53,US,0.0,0.0,0.0,False,2020-11-04,0
1811570,2020-11-04 23:29:40+00:00,OTHER,5.0,CHIP,5.35,0.0,FL,12,US,1.0,1.0,1.0,False,2020-11-04,0
2474665,2020-11-04 11:17:09+00:00,ECOMMERCE,4.0,MANUAL,37.49,21076.76,NC,37.0,US,0.0,0.0,0.0,False,2020-11-04,0
1811810,2020-11-04 08:14:44+00:00,ECOMMERCE,3.0,MANUAL,20.89,30756.61,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
1811954,2020-11-04 02:14:19+00:00,ECOMMERCE,2.0,MANUAL,23.72,48807.42,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
2043358,2020-11-04 03:37:08+00:00,ECOMMERCE,1.0,MANUAL,9.89,52788.75,GA,13,US,0.0,0.0,1.0,False,2020-11-04,0
1367956,2020-11-04 21:59:26+00:00,OTHER,12.0,CHIP,6.52,319.54,CA,6,US,1.0,1.0,1.0,False,2020-11-04,0
2369061,2020-11-04 08:44:51+00:00,MOTO,3.0,CARD_ON_FILE,1567.02,9141.25,MA,25.0,US,0.0,0.0,0.0,False,2020-11-04,0
3264327,2020-11-04 02:59:11+00:00,OTHER,14.0,CHIP,90.25,744.47,WA,53,US,1.0,1.0,0.0,False,2020-11-04,0
2701340,2020-11-04 16:35:41+00:00,OTHER,2.0,MANUAL,30.68,392.03,NY,36.0,US,1.0,1.0,0.0,False,2020-11-04,0
3018282,2020-11-04 09:12:47+00:00,MOTO,23.0,CARD_ON_FILE,99.0,939.87,UT,49.0,US,0.0,0.0,0.0,False,2020-11-04,0
1368257,2020-11-04 02:52:27+00:00,ECOMMERCE,3.0,MANUAL,39.94,2849.15,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
829653,2020-11-04 16:36:40+00:00,ECOMMERCE,11.0,CARD_ON_FILE,33.75,36203.58,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
829365,2020-11-04 20:11:28+00:00,ECOMMERCE,1.0,CARD_ON_FILE,13.45,5935.58,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
830307,2020-11-04 05:58:23+00:00,ECOMMERCE,10.0,CARD_ON_FILE,149.0,37042.3,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2474502,2020-11-04 16:30:15+00:00,ECOMMERCE,11.0,MANUAL,49.03,15467.69,NC,37.0,US,0.0,0.0,0.0,False,2020-11-04,0
829548,2020-11-04 17:17:15+00:00,ECOMMERCE,2.0,CARD_ON_FILE,39.97,5104.28,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
830101,2020-11-04 10:35:31+00:00,ECOMMERCE,2.0,MANUAL,12.98,12663.16,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
829616,2020-11-04 16:46:50+00:00,ECOMMERCE,1.0,CARD_ON_FILE,25.87,6673.97,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2043332,2020-11-04 05:26:22+00:00,ECOMMERCE,11.0,MANUAL,59.94,59906.81,GA,13,US,0.0,0.0,1.0,False,2020-11-04,0
2474681,2020-11-04 05:42:21+00:00,ECOMMERCE,11.0,MANUAL,61.14,25509.16,NC,37.0,US,0.0,0.0,0.0,False,2020-11-04,0
1368264,2020-11-04 02:45:55+00:00,ECOMMERCE,2.0,MANUAL,20.22,5511.98,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
1368159,2020-11-04 12:55:08+00:00,ECOMMERCE,4.0,CARD_ON_FILE,20.0,1081.07,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
829463,2020-11-04 18:22:57+00:00,ECOMMERCE,16.0,CARD_ON_FILE,25.94,7774.37,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
830121,2020-11-04 10:09:11+00:00,ECOMMERCE,7.0,CARD_ON_FILE,29.97,4912.8,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
1368324,2020-11-04 00:09:02+00:00,ECOMMERCE,2.0,MANUAL,20.06,5218.64,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
1368301,2020-11-04 00:37:42+00:00,ECOMMERCE,3.0,MANUAL,65.7,201.62,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
186359,2020-11-04 14:44:28+00:00,OTHER,8.0,MAGSTRIPE,31.76,233.82,MO,29.0,US,1.0,1.0,1.0,False,2020-11-04,0
2573765,2020-11-04 22:58:26+00:00,ECOMMERCE,14.0,MANUAL,11.2,20347.89,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-04,0
186367,2020-11-04 14:18:07+00:00,ECOMMERCE,3.0,CARD_ON_FILE,9.99,12.76,AZ,4.0,US,0.0,0.0,0.0,False,2020-11-04,0
2263065,2020-11-04 16:47:37+00:00,ECOMMERCE,3.0,MANUAL,16.59,4470.74,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
1368276,2020-11-04 02:38:55+00:00,ECOMMERCE,2.0,MANUAL,20.07,7919.49,CA,6,US,0.0,0.0,0.0,False,2020-11-04,0
2043212,2020-11-04 21:35:22+00:00,ECOMMERCE,24.0,MANUAL,33.5,1552.76,GA,13,US,0.0,0.0,1.0,False,2020-11-04,0
829506,2020-11-04 17:38:42+00:00,ECOMMERCE,15.0,CARD_ON_FILE,47.64,6631.36,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2262807,2020-11-04 23:29:24+00:00,ECOMMERCE,3.0,MANUAL,28.7,43626.7,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
2043333,2020-11-04 05:25:04+00:00,ECOMMERCE,3.0,MANUAL,40.23,4084.89,GA,13,US,0.0,0.0,1.0,False,2020-11-04,0
829860,2020-11-04 13:29:04+00:00,ECOMMERCE,14.0,CARD_ON_FILE,47.64,8975.01,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2263324,2020-11-04 01:18:34+00:00,ECOMMERCE,3.0,MANUAL,203.12,39539.07,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
2979157,2020-11-04 19:24:44+00:00,OTHER,20.0,CHIP,100.69,22782.8,TX,48.0,US,1.0,1.0,1.0,False,2020-11-04,0
2263176,2020-11-04 14:14:14+00:00,ECOMMERCE,1.0,MANUAL,27.15,2839.72,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
829512,2020-11-04 17:35:38+00:00,ECOMMERCE,13.0,CARD_ON_FILE,23.82,8562.51,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
2262942,2020-11-04 20:16:33+00:00,ECOMMERCE,3.0,MANUAL,52.85,41079.36,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
1811746,2020-11-04 15:59:52+00:00,ECOMMERCE,2.0,CARD_ON_FILE,27.22,1779.98,FL,12,US,0.0,0.0,0.0,False,2020-11-04,0
2262988,2020-11-04 18:51:39+00:00,ECOMMERCE,2.0,MANUAL,20.79,34164.16,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
1368047,2020-11-04 17:46:18+00:00,OTHER,6.0,MANUAL,1000.0,0.0,CA,6,US,0.0,1.0,1.0,False,2020-11-04,0
2573775,2020-11-04 22:44:10+00:00,ECOMMERCE,9.0,MANUAL,6.32,15815.32,NJ,25.0,US,0.0,0.0,0.0,False,2020-11-04,0
2421873,2020-11-04 03:31:38+00:00,ECOMMERCE,15.0,MANUAL,34.62,512.52,MN,27.0,US,0.0,0.0,0.0,False,2020-11-04,0
2840607,2020-11-04 18:58:57+00:00,ECOMMERCE,15.0,MANUAL,170.81,271.39,PA,42.0,US,0.0,0.0,0.0,False,2020-11-04,0
830139,2020-11-04 09:47:06+00:00,ECOMMERCE,4.0,MANUAL,14.94,13162.21,AR,5,US,0.0,0.0,0.0,False,2020-11-04,0
3264318,2020-11-04 03:32:30+00:00,ECOMMERCE,2.0,MANUAL,19.8,961.16,WA,53,US,0.0,0.0,0.0,False,2020-11-04,0
2263147,2020-11-04 15:14:07+00:00,ECOMMERCE,2.0,MANUAL,8.59,38918.85,IL,17.0,US,0.0,0.0,0.0,False,2020-11-04,0
2573994,2020-11-04 11:21:48+00:00,ECOMMERCE,19.0,MANUAL,5.13,3012.06,NJ,34.0,US,0.0,0.0,0.0,False,2020-11-04,0
3018276,2020-11-04 15:01:09+00:00,ECOMMERCE,1.0,MANUAL,36.95,8539.27,UT,49.0,US,0.0,0.0,0.0,False,2020-11-04,0
2043325,2020-11-04 06:28:22+00:00,ECOMMERCE,12.0,MANUAL,99.0,16053.77,GA,13,US,0.0,0.0,1.0,False,2020-11-04,0
